time_s,T1_C,T2_C,T3_C,T4_C,T5_C,delta_T12_C,delta_T23_C,delta_T34_C,delta_T45_C,power_MW,cumulative_heat_GJ
92.00000000,563.63777200,553.20345059,517.40370877,428.93689821,332.38390674,10.43432141,35.79974181,88.46681057,96.55299147,0.00000000,0.00000000
92.50000000,563.63033990,553.19366715,517.38980427,428.93128259,332.39656677,10.43667275,35.80386288,88.45852168,96.53471582,0.00000000,0.00000000
93.00000000,563.62290748,553.18388352,517.37590196,428.92566868,332.40922365,10.43902396,35.80798156,88.45023328,96.51644503,0.00000000,0.00000000
93.50000000,563.61547476,553.17409970,517.36200184,428.92005648,332.42187739,10.44137506,35.81209786,88.44194536,96.49817909,0.00000000,0.00000000
94.00000000,563.60804173,553.16431570,517.34810392,428.91444598,332.43452798,10.44372603,35.81621179,88.43365794,96.47991800,0.00000000,0.00000000
94.50000000,563.60060839,553.15453151,517.33420818,428.90883719,332.44717543,10.44607688,35.82032333,88.42537100,96.46166175,0.00000000,0.00000000
95.00000000,563.59317474,553.14474714,517.32031464,428.90323009,332.45981973,10.44842760,35.82443249,88.41708455,96.44341036,0.00000000,0.00000000
95.50000000,563.58574079,553.13496258,517.30642329,428.89762470,332.47246090,10.45077821,35.82853928,88.40879859,96.42516381,0.00000000,0.00000000
96.00000000,563.57830652,553.12517783,517.29253413,428.89202102,332.48509891,10.45312869,35.83264370,88.40051312,96.40692210,0.00000000,0.00000000
96.50000000,563.57087194,553.11539290,517.27864716,428.88641903,332.49773379,10.45547905,35.83674573,88.39222814,96.38868524,0.00000000,0.00000000
97.00000000,563.56343706,553.10560778,517.26476238,428.88081874,332.51036553,10.45782928,35.84084540,88.38394364,96.37045322,0.00000000,0.00000000
97.50000000,563.55600187,553.09582248,517.25087979,428.87522015,332.52299412,10.46017939,35.84494268,88.37565964,96.35222603,0.00000000,0.00000000
98.00000000,563.54856637,553.08603699,517.23699939,428.86962326,332.53561958,10.46252938,35.84903760,88.36737613,96.33400368,0.00000000,0.00000000
98.50000000,563.54113056,553.07625132,517.22312118,428.86402807,332.54824190,10.46487924,35.85313015,88.35909311,96.31578617,0.00000000,0.00000000
99.00000000,563.53369444,553.06646547,517.20924515,428.85843458,332.56086108,10.46722897,35.85722032,88.35081057,96.29757350,0.00000000,0.00000000
99.50000000,563.52625802,553.05667943,517.19537131,428.85284278,332.57347712,10.46957858,35.86130812,88.34252853,96.27936565,0.00000000,0.00000000
100.00000000,563.51882128,553.04689321,517.18149966,428.84725267,332.58609003,10.47192807,35.86539356,88.33424698,96.26116264,0.00000000,0.00000000
100.50000000,563.51138424,553.03710681,517.16763019,428.84166427,332.59869981,10.47427743,35.86947662,88.32596592,96.24296446,0.00000000,0.00000000
101.00000000,563.50394689,553.02732023,517.15376291,428.83607755,332.61130645,10.47662666,35.87355732,88.31768535,96.22477111,0.00000000,0.00000000
101.50000000,563.49650922,553.01753346,517.13989781,428.83049253,332.62390995,10.47897576,35.87763565,88.30940528,96.20658258,0.00000000,0.00000000
102.00000000,563.48907126,553.00774652,517.12603490,428.82490920,332.63651033,10.48132474,35.88171162,88.30112569,96.18839888,0.00000000,0.00000000
102.50000000,563.48163298,552.99795939,517.11217417,428.81932757,332.64910757,10.48367359,35.88578522,88.29284660,96.17022000,0.00000000,0.00000000
103.00000000,563.47419439,552.98817208,517.09831563,428.81374762,332.66170168,10.48602231,35.88985646,88.28456800,96.15204594,0.00000000,0.00000000
103.50000000,563.46675550,552.97838460,517.08445926,428.80816937,332.67429266,10.48837090,35.89392533,88.27628989,96.13387671,0.00000000,0.00000000
104.00000000,563.45931630,552.96859693,517.07060509,428.80259281,332.68688052,10.49071937,35.89799184,88.26801228,96.11571229,0.00000000,0.00000000
104.50000000,563.45187678,552.95880908,517.05675309,428.79701793,332.69946524,10.49306770,35.90205599,88.25973516,96.09755269,0.00000000,0.00000000
105.00000000,563.44443696,552.94902106,517.04290328,428.79144474,332.71204684,10.49541591,35.90611778,88.25145853,96.07939790,0.00000000,0.00000000
105.50000000,563.43699684,552.93923285,517.02905564,428.78587324,332.72462531,10.49776398,35.91017721,88.24318240,96.06124793,0.00000000,0.00000000
106.00000000,563.42955640,552.92944447,517.01521019,428.78030343,332.73720066,10.50011193,35.91423428,88.23490676,96.04310278,0.00000000,0.00000000
106.50000000,563.42211566,552.91965591,517.00136692,428.77473531,332.74977288,10.50245974,35.91828900,88.22663161,96.02496243,0.00000000,0.00000000
107.00000000,563.41467460,552.90986717,516.98752582,428.76916886,332.76234197,10.50480743,35.92234135,88.21835696,96.00682689,0.00000000,0.00000000
107.50000000,563.40723324,552.90007826,516.97368691,428.76360411,332.77490794,10.50715498,35.92639135,88.21008280,95.98869616,0.00000000,0.00000000
108.00000000,563.39979157,552.89028917,516.95985017,428.75804104,332.78747080,10.50950241,35.93043900,88.20180914,95.97057024,0.00000000,0.00000000
108.50000000,563.39234960,552.88049990,516.94601562,428.75247965,332.80003052,10.51184970,35.93448429,88.19353597,95.95244912,0.00000000,0.00000000
109.00000000,563.38490731,552.87071046,516.93218324,428.74691994,332.81258713,10.51419686,35.93852722,88.18526330,95.93433281,0.00000000,0.00000000
109.50000000,563.37746472,552.86092084,516.91835303,428.74136191,332.82514062,10.51654388,35.94256780,88.17699112,95.91622130,0.00000000,0.00000000
110.00000000,563.37002182,552.85113104,516.90452501,428.73580557,332.83769099,10.51889077,35.94660604,88.16871944,95.89811458,0.00000000,0.00000000
110.50000000,563.36257861,552.84134107,516.89069916,428.73025091,332.85023824,10.52123753,35.95064192,88.16044825,95.88001267,0.00000000,0.00000000
111.00000000,563.35513509,552.83155093,516.87687548,428.72469792,332.86278237,10.52358416,35.95467545,88.15217756,95.86191555,0.00000000,0.00000000
111.50000000,563.34769127,552.82176061,516.86305399,428.71914662,332.87532339,10.52593065,35.95870663,88.14390737,95.84382323,0.00000000,0.00000000
112.00000000,563.34024713,552.81197012,516.84923466,428.71359699,332.88786129,10.52827701,35.96273546,88.13563767,95.82573570,0.00000000,0.00000000
112.50000000,563.33280269,552.80217946,516.83541751,428.70804904,332.90039607,10.53062324,35.96676194,88.12736847,95.80765297,0.00000000,0.00000000
113.00000000,563.32535794,552.79238862,516.82160254,428.70250277,332.91292774,10.53296933,35.97078608,88.11909977,95.78957502,0.00000000,0.00000000
113.50000000,563.31791289,552.78259761,516.80778973,428.69695817,332.92545630,10.53531528,35.97480787,88.11083156,95.77150187,0.00000000,0.00000000
114.00000000,563.31046752,552.77280642,516.79397910,428.69141525,332.93798175,10.53766110,35.97882732,88.10256386,95.75343350,0.00000000,0.00000000
114.50000000,563.30302185,552.76301507,516.78017065,428.68587400,332.95050408,10.54000678,35.98284442,88.09429665,95.73536992,0.00000000,0.00000000
115.00000000,563.29557587,552.75322354,516.76636436,428.68033443,332.96302330,10.54235233,35.98685918,88.08602993,95.71731112,0.00000000,0.00000000
115.50000000,563.28812958,552.74343184,516.75256025,428.67479653,332.97553942,10.54469774,35.99087160,88.07776372,95.69925711,0.00000000,0.00000000
116.00000000,563.28068298,552.73363997,516.73875830,428.66926030,332.98805242,10.54704301,35.99488167,88.06949800,95.68120788,0.00000000,0.00000000
116.50000000,563.27323608,552.72384793,516.72495853,428.66372574,333.00056231,10.54938814,35.99888940,88.06123279,95.66316343,0.00000000,0.00000000
117.00000000,563.26578887,552.71405572,516.71116092,428.65819285,333.01306910,10.55173314,36.00289480,88.05296807,95.64512375,0.00000000,0.00000000
117.50000000,563.25834135,552.70426334,516.69736549,428.65266164,333.02557278,10.55407800,36.00689785,88.04470385,95.62708886,0.00000000,0.00000000
118.00000000,563.25089352,552.69447079,516.68357222,428.64713209,333.03807335,10.55642272,36.01089857,88.03644013,95.60905874,0.00000000,0.00000000
118.50000000,563.24344538,552.68467808,516.66978113,428.64160421,333.05057082,10.55876731,36.01489695,88.02817691,95.59103339,0.00000000,0.00000000
119.00000000,563.23599694,552.67488519,516.65599220,428.63607800,333.06306519,10.56111175,36.01889299,88.01991419,95.57301282,0.00000000,0.00000000
119.50000000,563.22854819,552.66509214,516.64220544,428.63055346,333.07555645,10.56345606,36.02288670,88.01165198,95.55499701,0.00000000,0.00000000
120.00000000,563.22109913,552.65529891,516.62842084,428.62503058,333.08804461,10.56580022,36.02687807,88.00339026,95.53698598,0.00000000,0.00000000
120.50000000,563.21364977,552.64550552,516.61463841,428.61950937,333.10052966,10.56814425,36.03086711,87.99512904,95.51897971,0.00000000,0.00000000
121.00000000,563.20620010,552.63571196,516.60085815,428.61398983,333.11301162,10.57048813,36.03485382,87.98686832,95.50097821,0.00000000,0.00000000
121.50000000,563.19875012,552.62591824,516.58708005,428.60847195,333.12549047,10.57283188,36.03883819,87.97860810,95.48298147,0.00000000,0.00000000
122.00000000,563.19129983,552.61612435,516.57330412,428.60295573,333.13796623,10.57517548,36.04282023,87.97034839,95.46498950,0.00000000,0.00000000
122.50000000,563.18384923,552.60633029,516.55953035,428.59744118,333.15043889,10.57751894,36.04679994,87.96208917,95.44700229,0.00000000,0.00000000
123.00000000,563.17639833,552.59653607,516.54575875,428.59192828,333.16290845,10.57986226,36.05077732,87.95383046,95.42901984,0.00000000,0.00000000
123.50000000,563.16894712,552.58674168,516.53198931,428.58641705,333.17537491,10.58220544,36.05475237,87.94557225,95.41104214,0.00000000,0.00000000
124.00000000,563.16149561,552.57694713,516.51822203,428.58090748,333.18783827,10.58454848,36.05872510,87.93731454,95.39306921,0.00000000,0.00000000
124.50000000,563.15404378,552.56715241,516.50445691,428.57539957,333.20029854,10.58689137,36.06269550,87.92905734,95.37510103,0.00000000,0.00000000
125.00000000,563.14659165,552.55735753,516.49069396,428.56989332,333.21275572,10.58923412,36.06666357,87.92080064,95.35713760,0.00000000,0.00000000
125.50000000,563.13913921,552.54756248,516.47693317,428.56438873,333.22520980,10.59157673,36.07062931,87.91254444,95.33917893,0.00000000,0.00000000
126.00000000,563.13168646,552.53776727,516.46317453,428.55888580,333.23766079,10.59391920,36.07459273,87.90428874,95.32122500,0.00000000,0.00000000
126.50000000,563.12423341,552.52797190,516.44941806,428.55338452,333.25010869,10.59626152,36.07855383,87.89603355,95.30327583,0.00000000,0.00000000
127.00000000,563.11678005,552.51817636,516.43566375,428.54788490,333.26255350,10.59860369,36.08251261,87.88777886,95.28533140,0.00000000,0.00000000
127.50000000,563.10932638,552.50838066,516.42191160,428.54238693,333.27499521,10.60094572,36.08646906,87.87952467,95.26739172,0.00000000,0.00000000
128.00000000,563.10187241,552.49858480,516.40816161,428.53689062,333.28743384,10.60328761,36.09042319,87.87127099,95.24945679,0.00000000,0.00000000
128.50000000,563.09441813,552.48878878,516.39441378,428.53139597,333.29986937,10.60562935,36.09437500,87.86301781,95.23152659,0.00000000,0.00000000
129.00000000,563.08696354,552.47899259,516.38066810,428.52590297,333.31230182,10.60797094,36.09832449,87.85476514,95.21360114,0.00000000,0.00000000
129.50000000,563.07950864,552.46919625,516.36692458,428.52041162,333.32473119,10.61031239,36.10227166,87.84651297,95.19568043,0.00000000,0.00000000
130.00000000,563.07205344,552.45939974,516.35318322,428.51492192,333.33715746,10.61265369,36.10621652,87.83826130,95.17776446,0.00000000,0.00000000
130.50000000,563.06459793,552.44960308,516.33944402,428.50943387,333.34958065,10.61499485,36.11015906,87.83001014,95.15985322,0.00000000,0.00000000
131.00000000,563.05714211,552.43980625,516.32570697,428.50394748,333.36200076,10.61733586,36.11409928,87.82175949,95.14194672,0.00000000,0.00000000
131.50000000,563.04968599,552.43000926,516.31197208,428.49846274,333.37441778,10.61967672,36.11803719,87.81350934,95.12404496,0.00000000,0.00000000
132.00000000,563.04222955,552.42021212,516.29823934,428.49297964,333.38683172,10.62201744,36.12197278,87.80525970,95.10614792,0.00000000,0.00000000
132.50000000,563.03477282,552.41041481,516.28450876,428.48749819,333.39924257,10.62435800,36.12590606,87.79701056,95.08825562,0.00000000,0.00000000
133.00000000,563.02731577,552.40061735,516.27078033,428.48201839,333.41165035,10.62669842,36.12983702,87.78876194,95.07036805,0.00000000,0.00000000
133.50000000,563.01985842,552.39081973,516.25705405,428.47654024,333.42405504,10.62903869,36.13376568,87.78051381,95.05248520,0.00000000,0.00000000
134.00000000,563.01240076,552.38102195,516.24332993,428.47106374,333.43645665,10.63137881,36.13769202,87.77226620,95.03460708,0.00000000,0.00000000
134.50000000,563.00494280,552.37122402,516.22960796,428.46558888,333.44885519,10.63371878,36.14161605,87.76401909,95.01673369,0.00000000,0.00000000
135.00000000,562.99748452,552.36142592,516.21588815,428.46011566,333.46125064,10.63605860,36.14553778,87.75577248,94.99886502,0.00000000,0.00000000
135.50000000,562.99002595,552.35162767,516.20217048,428.45464409,333.47364302,10.63839827,36.14945719,87.74752639,94.98100107,0.00000000,0.00000000
136.00000000,562.98256706,552.34182927,516.18845497,428.44917416,333.48603233,10.64073779,36.15337430,87.73928080,94.96314184,0.00000000,0.00000000
136.50000000,562.97510787,552.33203070,516.17474160,428.44370588,333.49841855,10.64307716,36.15728910,87.73103572,94.94528733,0.00000000,0.00000000
137.00000000,562.96764837,552.32223199,516.16103039,428.43823924,333.51080170,10.64541638,36.16120160,87.72279115,94.92743753,0.00000000,0.00000000
137.50000000,562.96018856,552.31243311,516.14732133,428.43277424,333.52318178,10.64775545,36.16511179,87.71454709,94.90959246,0.00000000,0.00000000
138.00000000,562.95272845,552.30263408,516.13361441,428.42731088,333.53555878,10.65009437,36.16901967,87.70630353,94.89175209,0.00000000,0.00000000
138.50000000,562.94526803,552.29283490,516.11990965,428.42184916,333.54793272,10.65243313,36.17292525,87.69806049,94.87391644,0.00000000,0.00000000
139.00000000,562.93780731,552.28303556,516.10620703,428.41638908,333.56030357,10.65477175,36.17682853,87.68981795,94.85608550,0.00000000,0.00000000
139.50000000,562.93034628,552.27323607,516.09250656,428.41093064,333.57267136,10.65711021,36.18072951,87.68157593,94.83825927,0.00000000,0.00000000
140.00000000,562.92288494,552.26343643,516.07880824,428.40547383,333.58503608,10.65944851,36.18462819,87.67333441,94.82043775,0.00000000,0.00000000
140.50000000,562.91542330,552.25363663,516.06511206,428.40001867,333.59739773,10.66178667,36.18852456,87.66509340,94.80262093,0.00000000,0.00000000
141.00000000,562.90796134,552.24383668,516.05141804,428.39456514,333.60975631,10.66412467,36.19241864,87.65685290,94.78480882,0.00000000,0.00000000
141.50000000,562.90049909,552.23403657,516.03772615,428.38911324,333.62211182,10.66646251,36.19631042,87.64861291,94.76700142,0.00000000,0.00000000
142.00000000,562.89303652,552.22423632,516.02403642,428.38366298,333.63446427,10.66880021,36.20019990,87.64037343,94.74919871,0.00000000,0.00000000
142.50000000,562.88557365,552.21443591,516.01034882,428.37821436,333.64681365,10.67113774,36.20408709,87.63213447,94.73140071,0.00000000,0.00000000
143.00000000,562.87811048,552.20463535,515.99666338,428.37276736,333.65915996,10.67347513,36.20797198,87.62389601,94.71360740,0.00000000,0.00000000
143.50000000,562.87064700,552.19483464,515.98298007,428.36732201,333.67150321,10.67581235,36.21185457,87.61565806,94.69581879,0.00000000,0.00000000
144.00000000,562.86318321,552.18503378,515.96929891,428.36187828,333.68384340,10.67814943,36.21573487,87.60742063,94.67803488,0.00000000,0.00000000
144.50000000,562.85571911,552.17523277,515.95561989,428.35643619,333.69618052,10.68048634,36.21961288,87.59918371,94.66025566,0.00000000,0.00000000
145.00000000,562.84825471,552.16543161,515.94194302,428.35099572,333.70851458,10.68282310,36.22348859,87.59094730,94.64248114,0.00000000,0.00000000
145.50000000,562.84079000,552.15563030,515.92826828,428.34555689,333.72084558,10.68515971,36.22736201,87.58271140,94.62471130,0.00000000,0.00000000
146.00000000,562.83332499,552.14582884,515.91459569,428.34011968,333.73317352,10.68749615,36.23123315,87.57447601,94.60694616,0.00000000,0.00000000
146.50000000,562.82585967,552.13602723,515.90092524,428.33468411,333.74549840,10.68983244,36.23510199,87.56624113,94.58918570,0.00000000,0.00000000
147.00000000,562.81839405,552.12622547,515.88725693,428.32925016,333.75782022,10.69216857,36.23896854,87.55800677,94.57142994,0.00000000,0.00000000
147.50000000,562.81092811,552.11642357,515.87359076,428.32381784,333.77013899,10.69450455,36.24283280,87.54977292,94.55367885,0.00000000,0.00000000
148.00000000,562.80346188,552.10662151,515.85992673,428.31838715,333.78245469,10.69684036,36.24669478,87.54153959,94.53593245,0.00000000,0.00000000
148.50000000,562.79599533,552.09681931,515.84626484,428.31295808,333.79476734,10.69917602,36.25055447,87.53330676,94.51819074,0.00000000,0.00000000
149.00000000,562.78852848,552.08701696,515.83260509,428.30753063,333.80707694,10.70151152,36.25441188,87.52507445,94.50045370,0.00000000,0.00000000
149.50000000,562.78106133,552.07721447,515.81894747,428.30210482,333.81938347,10.70384686,36.25826700,87.51684266,94.48272134,0.00000000,0.00000000
150.00000000,562.77359387,552.06741182,515.80529199,428.29668062,333.83168696,10.70618204,36.26211983,87.50861137,94.46499366,0.00000000,0.00000000
150.50000000,562.76612610,552.05760904,515.79163865,428.29125805,333.84398739,10.70851706,36.26597038,87.50038060,94.44727066,0.00000000,0.00000000
151.00000000,562.75865803,552.04780610,515.77798745,428.28583710,333.85628477,10.71085192,36.26981865,87.49215035,94.42955233,0.00000000,0.00000000
151.50000000,562.75118965,552.03800302,515.76433838,428.28041777,333.86857910,10.71318662,36.27366464,87.48392061,94.41183868,0.00000000,0.00000000
152.00000000,562.74372096,552.02819980,515.75069145,428.27500007,333.88087037,10.71552116,36.27750835,87.47569139,94.39412969,0.00000000,0.00000000
