time_s,demand_MW,actual_MW,q_kg_s,T1_C,T2_C,T3_C,T4_C,T5_C
10730,22.0,0.09191428147999262,100.0,290.62031162178084,289.7761433167071,289.49497659061814,289.52950031666455,289.6585642250222
10740,22.0,0.08965874245722034,100.0,290.6052121312857,289.7708146750579,289.49356790467164,289.52923408943434,289.6585343634472
10750,22.0,0.0874218985442667,100.0,290.5902377681438,289.76553415147305,289.49217301594695,289.5289706476977,289.65850482901465
10760,22.0,0.08520360229657058,100.0,290.5753875457798,289.76030132283387,289.490791790739,289.5287099623055,289.65847561811404
10770,22.0,0.0830037073494367,100.0,290.5606604848411,289.75511576960827,289.48942409661987,289.5284520044137,289.6584467271749
10780,22.0,0.08082206841114611,100.0,290.5460556131514,289.74997707582185,289.48806980242665,289.52819674547953,289.6584181526667
10790,22.0,0.07865854125596457,100.0,290.53157196566394,289.7448848290293,289.48672877825,289.52794415725907,289.6583898910979
10800,16.0,0.07651298271721885,100.0,290.5172085844156,289.73983862028604,289.4854008954219,289.5276942118036,289.65836193901595
10810,16.0,0.0743852506804501,100.0,290.50296451848067,289.73483804412,289.4840860265045,289.5274468814567,289.6583342930067
10820,16.0,0.07227520407653287,100.0,290.4888388239253,289.72988269850373,289.48278404527827,289.52720213885124,289.658306949694
10830,16.0,0.07018270287491363,100.0,290.4748305637618,289.7249721848266,289.4814948267306,289.52695995690635,289.65827990573916
10840,16.0,0.06810760807678093,100.0,290.4609388079037,289.72010610786714,289.4802182470448,289.5267203088244,289.65825315784065
10850,16.0,0.06604978170837228,100.0,290.4471626331201,289.7152840757659,289.4789541835883,289.5264831680879,289.6582267027336
10860,16.0,0.06400908681421243,100.0,290.4335011229915,289.7105056999982,289.4777025149022,289.52624850845694,289.65820053718954
10870,16.0,0.061985387450505414,100.0,290.4199533678647,289.7057705953471,289.4764631206898,289.5260163039659,289.65817465801575
10880,16.0,0.05997854867841568,100.0,290.40651846480864,289.7010783798768,289.4752358818058,289.5257865289208,289.65814906205514
10890,16.0,0.057988436557553764,100.0,290.39319551757023,289.69642867490603,289.47402068024564,289.5255591578964,289.6581237461856
10900,16.0,0.056014918139334215,100.0,290.3799836365305,289.6918211049818,289.47281739913456,289.52533416573345,289.6580987073197
10910,16.0,0.054057861460444195,100.0,290.3668819386606,289.687255297853,289.4716259227171,289.5251115275359,289.65807394240437
10920,16.0,0.05211713553638902,100.0,290.3538895474787,289.68273088444477,289.4704461363467,289.524891218668,289.65804944842046
10930,16.0,0.05019261035496925,100.0,290.3410055930065,289.6782474988324,289.469277926475,289.5246732147519,289.6580252223824
10940,16.0,0.048284156869868866,100.0,290.3282292117264,289.67380477821604,289.46812118064173,289.5244574916646,289.65800126133763
10950,16.0,0.046391646994234745,100.0,290.31555954653845,289.66940236289526,289.46697578746443,289.5242440255355,289.6579775623665
10960,16.0,0.04451495359435,100.0,290.302995746718,289.66503989624374,289.4658416366283,289.52403279274375,289.6579541225818
10970,16.0,0.042653950483247625,100.0,290.2905369678733,289.6607170246844,289.46471861887613,289.52382376991557,289.65793093912833
10980,16.0,0.04080851241443497,100.0,290.2781823719033,289.6564333976645,289.4636066259984,289.5236169339217,289.6579080091826
10990,16.0,0.03897851507560119,100.0,290.26593112695576,289.65218866763115,289.46250555082344,289.5234122618749,289.6578853299525
11000,16.0,0.037163835082427,100.0,290.2537824073856,289.6479824900067,289.4614152872075,289.52320973112734,289.65786289867685
11010,16.0,0.03536434997234323,100.0,290.24173539371344,289.6438145231647,289.46033573002524,289.5230093192681,289.65784071262516
11020,16.0,0.033579938198357695,100.0,290.2297892725844,289.63968442840553,289.4592667751601,289.5228110041208,289.6578187690973
11030,16.0,0.03181047912295867,100.0,290.217943236727,289.6355918699329,289.4582083194947,289.522614763741,289.657797065423
11040,16.0,0.03005585301198437,100.0,290.2061964849125,289.63153651482975,289.4571602609016,289.5224205764139,289.6577755989617
11050,16.0,0.02831594102853501,100.0,290.194548221914,289.62751803303496,289.45612249823375,289.5222284206519,289.65775436710203
11060,16.0,0.026590625226961605,100.0,290.18299765846643,289.62353609732,289.45509493131544,289.52203827519224,289.65773336726176
11070,16.0,0.024879788546871853,100.0,290.1715440112264,289.6195903832657,289.45407746093304,289.52185011899456,289.6577125968872
11080,16.0,0.02318331480713596,100.0,290.16018650273196,289.6156805692391,289.45306998882586,289.5216639312387,289.65769205345305
11090,16.0,0.02150108869992664,100.0,290.1489243613632,289.61180633637093,289.45207241767736,289.5214796913223,289.6576717344619
11100,16.0,0.019832995784878446,100.0,290.13775682130256,289.6079673685328,289.45108465110604,289.5212973788587,289.6576516374442
11110,16.0,0.018178922483127736,100.0,290.12668312249576,289.6041633523147,289.4501065936567,289.5211169736744,289.6576317599576
11120,16.0,0.016538756071565786,100.0,290.11570251061266,289.60039397700274,289.4491381507917,289.5209384558071,289.657612099587
11130,16.0,0.014912384676947001,100.0,290.10481423700827,289.59665893455707,289.44817922888234,289.5207618055033,289.657592653944
11140,16.0,0.01329969727014202,100.0,290.09401755868436,289.59295791958976,289.4472297352001,289.52058700321624,289.65757342066667
11150,16.0,0.011700583660399388,100.0,290.08331173825087,289.5892906293431,289.4462895779083,289.5204140296037,289.6575543974193
11160,16.0,0.010114934489641313,100.0,290.07269604388785,289.58565676366806,289.4453586660536,289.5202428655259,289.657535581892
11170,16.0,0.008542641226733849,100.0,290.0621697493074,289.58205602500266,289.44443690955774,289.5200734920433,289.65751697180053
11180,16.0,0.006983596161893502,100.0,290.05173213371575,289.5784881183507,289.44352421920905,289.5199058904145,289.65749856488605
11190,16.0,0.0054376924010256285,100.0,290.0413824817761,289.57495275126075,289.44262050665446,289.5197400420944,289.6574803589146
11200,16.0,0.003904823860182205,100.0,290.0311200835709,289.571449633805,289.4417256843914,289.51957592873174,289.65746235167705
11210,16.0,0.0023848852599428483,100.0,290.0209442345648,289.5679784785586,289.4408396657595,289.51941353216745,289.6574445409887
11220,16.0,0.0008777721199749067,100.0,290.0108542355678,289.5645390005789,289.4399623649329,289.5192528344325,289.65742692468916
11230,16.0,-0.0006166192465343556,100.0,290.00084939269857,289.561130917385,289.4390936969122,289.5190938177459,289.65740950064185
11240,16.0,-0.0020983917383176733,100.0,289.99092901734764,289.55775394893743,289.4382335775167,289.51893646451265,289.65739226673384
11250,16.0,-0.0035676474714250615,100.0,289.98109242614146,289.55440781761786,289.43738192337656,289.518780757322,289.65737522087574
11260,16.0,-0.0050244877846722606,100.0,289.97133894090615,289.5510922482093,289.43653865192516,289.5186266789454,289.6573583610012
11270,16.0,-0.006469013244961274,100.0,289.96166788863155,289.5478069678759,289.43570368139154,289.5184742123345,289.6573416850667
11280,16.0,-0.007901323652652082,100.0,289.95207860143563,289.5445517061436,289.4348769307929,289.51832334061953,289.6573251910514
11290,16.0,-0.009321518046874644,100.0,289.94257041652895,289.54132619488024,289.4340583199268,289.51817404710715,289.65730887695696
11300,16.0,-0.010729694710747138,100.0,289.93314267617944,289.53813016827644,289.4332477693643,289.51802631527886,289.65729274080695
11310,16.0,-0.01212595117670503,100.0,289.92379472767726,289.5349633628261,289.4324452004422,289.5178801287889,289.65727678064695
11320,16.0,-0.013510384231651075,100.0,289.9145259233,289.5318255173074,289.43165053525587,289.51773547146263,289.6572609945441
11330,16.0,-0.014883089922173553,100.0,289.905335620278,289.52871637276394,289.4308636966522,289.51759232729484,289.65724538058697
11340,16.0,-0.016244163559679236,100.0,289.8962231807597,289.5256356724856,289.4300846082222,289.5174506804476,289.65722993688524
11350,16.0,-0.017593699725551918,100.0,289.88718797177785,289.5225831619901,289.42931319429437,289.517310515249,289.6572146615696
11360,16.0,-0.018931792276191572,100.0,289.87822936521485,289.51955858900465,289.4285493799271,289.51717181619097,289.65719955279127
11370,16.0,-0.0202585343481303,100.0,289.8693467377693,289.5165617034471,289.42779309090236,289.5170345679278,289.65718460872205
11380,16.0,-0.02157401836303734,100.0,289.86053947092233,289.5135922574082,289.4270442537183,289.51689875527444,289.6571698275539
11390,16.0,-0.022878336032766813,100.0,289.8518069509038,289.5106500051332,289.4263027955828,289.5167643632048,289.6571552074988
11400,16.0,-0.024171578364260426,100.0,289.84314856865933,289.50773470300385,289.4255686444066,289.51663137685006,289.65714074678857
11410,16.0,-0.025453835664561098,100.0,289.8345637198172,289.5048461095208,289.42484172879665,289.516499781497,289.65712644367443
11420,16.0,-0.026725197545698617,100.0,289.8260518046553,289.50198398528596,289.42412197804936,289.5163695625863,289.65711229642704
11430,16.0,-0.027985752929566843,100.0,289.81761222806875,289.4991480929846,289.42340932214427,289.5162407057113,289.6570983033361
11440,16.0,-0.029235590052809356,100.0,289.8092443995371,289.4963381973684,289.42270369173735,289.51611319661595,289.6570844627104
11450,16.0,-0.030474796471645502,100.0,289.80094773309213,289.49355406523784,289.4220050181547,289.5159870211935,289.65707077287715
11460,16.0,-0.031703459066662276,100.0,289.7927216472859,289.4907954654253,289.4213132333862,289.5158621654848,289.65705723218235
11470,16.0,-0.03292166404756358,100.0,289.78456556515863,289.48806216877796,289.4206282700789,289.51573861567687,289.65704383899003
11480,16.0,-0.03412949695796215,100.0,289.7764789142072,289.4853539481409,289.4199500615312,289.5156163581013,289.6570305916824
11490,16.0,-0.03532704268004352,100.0,289.7684611263534,289.48267057834056,289.41927854168637,289.51549537923273,289.6570174886597
11500,16.0,-0.0365143854393068,100.0,289.7605116379127,289.4800118361679,289.4186136451264,289.5153756656875,289.6570045283395
11510,16.0,-0.03769160880916047,100.0,289.75262988956325,289.47737750036214,289.4179553070661,289.5152572042219,289.65699170915707
11520,16.0,-0.038858795715594856,100.0,289.74481532631467,289.4747673515943,289.41730346334685,289.51513998173095,289.65697902956504
11530,16.0,-0.04001602844179502,100.0,289.73706739747735,289.4721811724512,289.41665805043084,289.5150239852469,289.65696648803294
11540,16.0,-0.04116338863266833,100.0,289.729385556632,289.46961874741896,289.416019005395,289.5149092019376,289.65695408304737
11550,16.0,-0.04230095729940615,100.0,289.7217692615991,289.46707986286754,289.41538626592524,289.5147956191053,289.65694181311153
11560,16.0,-0.04342881482402845,100.0,289.7142179744088,289.4645643070346,289.4147597703105,289.51468322418526,289.65692967674516
11570,16.0,-0.04454704096383466,100.0,289.70673116127085,289.46207187000994,289.4141394574373,289.5145720047442,289.65691767248444
11580,16.0,-0.04565571485590567,100.0,289.6993082925447,289.45960234371984,289.41352526678355,289.5144619484789,289.6569057988816
11590,16.0,-0.04675491502151203,100.0,289.6919488427099,289.4571555219117,289.4129171384135,289.5143530432152,289.65689405450496
11600,16.0,-0.04784471937051365,100.0,289.68465229033666,289.45473120013867,289.4123150129717,289.5142452769061,289.6568824379385
11610,16.0,-0.04892520520577648,100.0,289.6774181180565,289.4523291757444,289.4117188316776,289.5141386376308,289.656870947782
11620,16.0,-0.049996449227495535,100.0,289.67024581253315,289.44994924784805,289.41112853632006,289.5140331135935,289.65685958265055
11630,16.0,-0.051058527537534815,100.0,289.6631348644336,289.4475912173292,289.410544069252,289.5139286931216,289.6568483411746
11640,16.0,-0.05211151564371619,100.0,289.6560847683993,289.44525488681313,289.4099653733849,289.5138253646649,289.6568372219997
11650,16.0,-0.053155488464108204,100.0,289.6490950230178,289.4429400606561,289.4093923921835,289.51372311679404,289.6568262237863
11660,16.0,-0.05419052033124672,100.0,289.6421651307941,289.44064654493053,289.4088250696605,289.5136219381993,289.65681534520974
11670,16.0,-0.05521668499640669,100.0,289.6352945981225,289.4383741474108,289.4082633503714,289.5135218176894,289.65680458495984
11680,16.0,-0.05623405563372899,100.0,289.62848293525866,289.4361226775586,289.40770717940916,289.5134227441903,289.656793941741
11690,16.0,-0.05724270484443253,100.0,289.62172965629156,289.433891946509,289.4071565023993,289.5133247067436,289.65678341427184
11700,16.0,-0.05824270466093253,100.0,289.615034279116,289.4316817670558,289.4066112654945,289.51322769450604,289.65677300128505
11710,16.0,-0.05923412655099298,100.0,289.60839632540484,289.42949195363803,289.40607141537,289.51313169674756,289.65676270152744
11720,16.0,-0.06021704142175963,100.0,289.6018153205819,289.42732232232567,289.40553689921796,289.51303670285057,289.65675251375956
11730,16.0,-0.06119151962386127,100.0,289.5952907937947,289.425172690806,289.4050076647432,289.51294270230864,289.65674243675556
11740,16.0,-0.06215763095544276,100.0,289.58882227788723,289.42304287836987,289.40448366015784,289.5128496847253,289.6567324693033
11750,16.0,-0.06311544466616396,100.0,289.5824093093736,289.420932705898,289.40396483417663,289.512757639813,289.65672261020376
11760,16.0,-0.06406502946123283,100.0,289.57605142841084,289.4188419958477,289.40345113601205,289.51266655739175,289.6567128582713
11770,16.0,-0.06500645350527634,100.0,289.5697481787728,289.4167705722392,289.40294251536966,289.5125764273883,289.6567032123333
11780,16.0,-0.06593978442636513,100.0,289.5634991078236,289.41471826064287,289.4024389224433,289.5124872398348,289.6566936712301
11790,16.0,-0.06686508931987589,100.0,289.5573037664916,289.4126848881655,289.4019403079104,289.51239898486773,289.6566842338147
11800,16.0,-0.06778243475240515,100.0,289.5511617092434,289.4106702834375,289.40144662292744,289.5123116527269,289.65667489895293
11810,16.0,-0.06869188676560611,100.0,289.5450724940579,289.40867427660015,289.40095781912515,289.51222523375424,289.656665665523
11820,16.0,-0.06959351088004269,100.0,289.5390356824007,289.4066966992924,289.4004738486043,289.51213971839286,289.65665653241547
11830,16.0,-0.0704873720989923,100.0,289.5330508391987,289.40473738463834,289.3999946639309,289.5120550971859,289.6566474985331
11840,16.0,-0.07137353491223167,100.0,289.5271175328147,289.40279616723444,289.3995202181319,289.51197136077553,289.6566385627909
11850,16.0,-0.07225206329982256,100.0,289.52123533502214,289.4008728831372,289.3990504646907,289.51188849990183,289.6566297241156
11860,16.0,-0.07312302073582089,100.0,289.51540382098017,289.3989673698505,289.39858535754274,289.5118065054019,289.65662098144594
11870,16.0,-0.07398647019199416,100.0,289.5096225692089,289.39707946631336,289.3981248510713,289.51172536820883,289.65661233373226
11880,16.0,-0.07484247414153913,100.0,289.5038911615645,289.39520901288785,289.39766890010316,289.5116450793505,289.6566037799364
11890,16.0,-0.07569109456272259,100.0,289.49820918321495,289.3933558513466,289.3972174599042,289.5115656299488,289.6565953190318
11900,16.0,-0.07653239294255627,100.0,289.49257622261536,289.3915198248611,289.39677048617534,289.51148701121855,289.65658695000303
11910,16.0,-0.07736643028035246,100.0,289.48699187148395,289.3897007779897,289.3963279350484,289.51140921446665,289.6565786718459
11920,16.0,-0.07819326709138182,100.0,289.4814557247781,289.3878985566655,289.3958897630818,289.5113322310909,289.65657048356735
11930,16.0,-0.07901296341042895,100.0,289.47596738067017,289.38611300818496,289.3954559272566,289.5112560525792,289.6565623841851
11940,16.0,-0.07982557879533941,100.0,289.47052644052405,289.3843439811961,289.3950263849723,289.5111806705086,289.6565543727279
11950,16.0,-0.08063117233053275,100.0,289.46513250887136,289.3825913256868,289.3946010940431,289.51110607654437,289.6565464482349
11960,16.0,-0.08142980263051527,100.0,289.4597851933882,289.3808548929736,289.39418001269354,289.5110322624389,289.65653860975607
11970,16.0,-0.0822215278433589,100.0,289.45448410487165,289.3791345356902,289.3937630995549,289.5109592200311,289.6565308563517
11980,16.0,-0.0830064056541886,100.0,289.44922885721684,289.3774301077761,289.39335031366113,289.5108869412453,289.65652318709255
11990,16.0,-0.08378449328855027,100.0,289.444019067394,289.37574146446553,289.39294161444485,289.51081541809026,289.6565156010594
12000,16.0,-0.08455584751587253,100.0,289.4388543554254,289.37406846227645,289.3925369617338,289.51074464265855,289.65650809734336
12010,16.0,-0.08532052465286029,100.0,289.43373434436296,289.37241095899924,289.3921363157469,289.5106746071255,289.6565006750453
12020,16.0,-0.08607858056681152,100.0,289.4286586602656,289.3707688136861,289.3917396370904,289.5106053037483,289.6564933332762
12030,16.0,-0.08683007067902793,100.0,289.4236269321769,289.36914188664,289.3913468867543,289.51053672486535,289.65648607115673
12040,16.0,-0.08757504996808052,100.0,289.41863879210274,289.3675300394042,289.3909580261087,289.5104688628951,289.6564788878172
12050,16.0,-0.08831357297314356,100.0,289.4136938749895,289.36593313475123,289.3905730168999,289.5104017103355,289.6564717823975
12060,16.0,-0.08904569379726013,100.0,289.4087918187019,289.36435103667276,289.3901918212471,289.510335259763,289.65646475404697
12070,16.0,-0.08977146611059936,100.0,289.4039322640013,289.3627836103687,289.38981440163843,289.5102695038318,289.6564578019244
12080,16.0,-0.09049094315369643,100.0,289.39911485452404,289.36123072223717,289.3894407209278,289.510204435273,289.65645092519765
12090,16.0,-0.09120417774065004,100.0,289.39433923676006,289.35969223986393,289.38907074233106,289.5101400468938,289.65644412304385
12100,16.0,-0.09191122226233688,100.0,289.38960506003133,289.3581680320124,289.3887044294228,289.5100763315768,289.6564373946492
12110,16.0,-0.09261212868959205,100.0,289.3849119764708,289.35665796861326,289.3883417461326,289.5100132822789,289.6564307392087
12120,16.0,-0.09330694857628713,100.0,289.3802596410014,289.3551619207547,289.3879826567418,289.50995089203104,289.65642415592635
12130,16.0,-0.09399573306254468,100.0,289.37564771131485,289.35367976067215,289.3876271258802,289.5098891539369,289.65641764401477
12140,16.0,-0.09467853287779916,100.0,289.3710758478512,289.35221136173857,289.3872751185223,289.5098280611725,289.6564112026953
12150,16.0,-0.09535539834390079,100.0,289.36654371377807,289.35075659845467,289.3869265999845,289.50976760698524,289.6564048311979
12160,16.0,-0.09602637937815076,100.0,289.3620509749699,289.349315346439,289.38658153592144,289.5097077846932,289.65639852876086
12170,16.0,-0.09669152549639648,100.0,289.357597299988,289.34788748241857,289.3862398923228,289.5096485876845,289.6563922946309
12180,16.0,-0.09735088581599882,100.0,289.35318236006003,289.346472884219,289.38590163551027,289.5095900094165,289.65638612806305
12190,16.0,-0.098004509058876,100.0,289.34880582906,289.34507143075524,289.38556673213407,289.509532043415,289.6563800283204
12200,16.0,-0.09865244355448795,100.0,289.3444673834883,289.3436830020221,289.38523514917,289.50947468327354,289.6563739946743
12210,16.0,-0.09929473724275227,100.0,289.34016670245194,289.34230747908487,289.38490685391616,289.50941792265286,289.6563680264039
12220,16.0,-0.09993143767704565,100.0,289.33590346764475,289.34094474407016,289.38458181398994,289.50936175528,289.65636212279645
12230,16.0,-0.10056259202710294,100.0,289.33167736332797,289.3395946801566,289.3842599973249,289.5093061749477,289.6563562831469
12240,16.0,-0.10118824708189038,100.0,289.3274880763107,289.3382571715659,289.38394137216767,289.5092511755137,289.6563505067581
12250,16.0,-0.10180844925254746,100.0,289.32333529593075,289.33693210355364,289.38362590707504,289.50919675090006,289.65634479294033
12260,16.0,-0.10242324457520909,100.0,289.3192187140353,289.3356193624005,289.3833135709108,289.5091428950924,289.6563391410116
12270,16.0,-0.10303267871384492,100.0,289.315138024962,289.3343188354032,289.383004332843,289.50908960213945,289.6563335502973
12280,16.0,-0.10363679696313283,100.0,289.31109292552003,289.3330304108659,289.3826981623407,289.50903686615214,289.65632802013033
12290,16.0,-0.10423564425119593,100.0,289.30708311497153,289.3317539780912,289.38239502917156,289.5089846813031,289.65632254985087
12300,16.0,-0.10482926514242479,100.0,289.3031082950126,289.3304894273719,289.38209490339835,289.508933041826,289.65631713880634
12310,16.0,-0.10541770384026564,100.0,289.2991681697551,289.32923664998185,289.38179775537657,289.50888194201485,289.6563117863513
12320,16.0,-0.10600100418991473,100.0,289.2952624457081,289.3279955381679,289.38150355575135,289.5088313762234,289.6563064918474
12330,16.0,-0.10657920968109806,100.0,289.2913908317597,289.3267659851413,289.3812122754548,289.5087813388645,289.6563012546632
12340,16.0,-0.10715236345074004,100.0,289.287553039159,289.3255478850693,289.3809238857032,289.50873182440955,289.65629607417446
12350,16.0,-0.1077205082857006,100.0,289.28374878149776,289.3243411330668,289.38063835799426,289.5086828273879,289.6562909497635
12360,16.0,-0.1082836866253757,100.0,289.27997777469295,289.32314562518826,289.38035566410434,289.50863434238596,289.6562858808195
12370,16.0,-0.108841940564443,100.0,289.2762397369687,289.32196125841944,289.3800757760858,289.50858636404706,289.6562808667384
12380,16.0,-0.10939531185542818,100.0,289.2725343888387,289.32078793066927,289.37979866626426,289.5085388870704,289.65627590692276
12390,16.0,-0.10994384191133123,100.0,289.26886145308896,289.31962554076193,289.3795243072362,289.5084919062109,289.65627100078154
12400,16.0,-0.11048757180827806,100.0,289.26522065475996,289.31847398842876,289.379252671866,289.5084454162782,289.6562661477304
12410,16.0,-0.11102654228801896,100.0,289.2616117211297,289.3173331743005,289.3789837332837,289.5083994121365,289.6562613471912
12420,16.0,-0.11156079376057164,100.0,289.2580343816967,289.3162029998992,289.37871746488196,289.5083538887035,289.6562565985924
12430,16.0,-0.11209036630669401,100.0,289.2544883681624,289.3150833676308,289.3784538403141,289.5083088409503,289.6562519013684
12440,16.0,-0.1126152996804933,100.0,289.25097341441494,289.31397418077717,289.378192833491,289.5082642639006,289.65624725496
12450,16.0,-0.113135633311839,100.0,289.24748925651187,289.31287534348866,289.3779344185792,289.5082201526303,289.65624265881416
12460,16.0,-0.11365140630894643,100.0,289.2440356326636,289.3117867607763,289.37767856999784,289.5081765022667,289.65623811238373
12470,16.0,-0.1141626574607983,100.0,289.24061228321705,289.31070833850447,289.37742526241664,289.5081333079881,289.6562336151277
12480,16.0,-0.11466942523961735,100.0,289.2372189506389,289.3096399833835,289.37717447075323,289.50809056502345,289.6562291665109
12490,16.0,-0.11517174780327935,100.0,289.2338553794996,289.308581602962,289.3769261701709,289.5080482686516,289.65622476600413
12500,16.0,-0.1156696629978029,100.0,289.2305213164567,289.30753310561994,289.37668033607616,289.5080064142007,289.6562204130839
12510,16.0,-0.11616320835969418,100.0,289.22721651023926,289.30649440056095,289.37643694411634,289.50796499704796,289.6562161072324
12520,16.0,-0.11665242111835142,100.0,289.2239407116315,289.3054653978055,289.37619597017726,289.50792401261896,289.65621184793764
12530,16.0,-0.11713733819846084,100.0,289.2206936734571,289.30444600818356,289.37595739038113,289.5078834563871,289.65620763469315
12540,16.0,-0.11761799622229886,100.0,289.2174751505635,289.30343614332753,289.3757211810839,289.50784332387326,289.656203466998
12550,16.0,-0.11809443151212803,100.0,289.21428489980593,289.30243571566524,289.3754873188733,289.50780361064517,289.6561993443568
12560,16.0,-0.11856668009249915,100.0,289.21112268003236,289.3014446384131,289.37525578056636,289.50776431231697,289.65619526627955
12570,16.0,-0.11903477769254493,100.0,289.20798825206765,289.30046282556896,289.3750265432074,289.50772542454877,289.65619123228157
12580,16.0,-0.11949875974828217,100.0,289.2048813786984,289.29949019190553,289.3747995840657,289.507686943046,289.6561872418835
12590,16.0,-0.11995866140487976,100.0,289.2018018246578,289.29852665296335,289.3745748806334,289.50764886355915,289.6561832946113
12600,10.0,-0.12041451751891828,100.0,289.19874935661045,289.29757212504427,289.37435241062315,289.50761118188314,289.6561793899961
12610,10.0,-0.12086636266063239,100.0,289.1957237431373,289.29662652520466,289.3741321519662,289.50757389385694,289.65617552757413
12620,10.0,-0.12131423111612775,100.0,289.1927247547209,289.29568977124876,289.37391408281013,289.5075369953631,289.65617170688665
12630,10.0,-0.12175815688961507,100.0,289.18975216373065,289.29476178172223,289.3736981815169,289.5075004823273,289.65616792748
12640,10.0,-0.12219817370555858,100.0,289.1868057444078,289.2938424759056,289.3734844266605,289.50746435071784,289.6561641889055
12650,10.0,-0.12263431501090168,100.0,289.1838852728514,289.2929317738077,289.37327279702527,289.5074285965452,289.65616049071934
12660,10.0,-0.1230666139771813,100.0,289.1809905270033,289.2920295961595,289.3730632716035,289.5073932158616,289.6561568324826
12670,10.0,-0.123495103502745,100.0,289.1781212866342,289.29113586440764,289.3728558295936,289.50735820476075,289.6561532137612
12680,10.0,-0.12391981621479714,100.0,289.1752773333292,289.290250500708,289.37265045039817,289.5073235593771,289.6561496341256
12690,10.0,-0.12434078447157332,100.0,289.1724584504735,289.2893734279197,289.3724471136217,289.50728927588557,289.65614609315116
12700,10.0,-0.12475804036442072,100.0,289.1696644232388,289.28850456959884,289.37224579906905,289.5072553505012,289.6561425904179
12710,10.0,-0.12517161571988708,100.0,289.1668950385689,289.2876438499923,289.37204648674305,289.5072217794787,289.6561391255103
12720,10.0,-0.12558154210179281,100.0,289.16415008516594,289.28679119403176,289.3718491568429,289.5071885591118,289.65613569801747
12730,10.0,-0.12598785081330277,100.0,289.16142935347676,289.2859465273276,289.37165378976226,289.5071556857332,289.65613230753297
12740,10.0,-0.1263905728989215,100.0,289.1587326356792,289.2851097761629,289.3714603660871,289.50712315571394,289.65612895365484
12750,10.0,-0.12678973914656524,100.0,289.1560597256685,289.2842808674877,289.37126886659405,289.5070909654631,289.6561256359855
12760,10.0,-0.12718538008955704,100.0,289.15341041904395,289.28345972891293,289.3710792722485,289.50705911142717,289.65612235413175
12770,10.0,-0.12757752600862204,100.0,289.1507845130953,289.28264628870454,289.37089156420274,289.5070275900901,289.6561191077046
12780,10.0,-0.1279662069338656,100.0,289.14818180678975,289.281840475778,289.3707057237941,289.50699639797244,289.6561158963194
12790,10.0,-0.1283514526467684,100.0,289.14560210075865,289.28104221969227,289.37052173254335,289.5069655316313,289.6561127195957
12800,10.0,-0.1287332926820966,100.0,289.14304519728444,289.2802514506443,289.3703395721526,289.5069349876597,289.65610957715705
12810,10.0,-0.12911175632987124,100.0,289.14051090028767,289.27946809946343,289.3701592245038,289.5069047626865,289.6561064686313
12820,10.0,-0.12948687263729539,100.0,289.1379990153141,289.27869209760564,289.36998067165695,289.5068748533756,289.65610339365037
12830,10.0,-0.12985867041066398,100.0,289.13550934952195,289.27792337714817,289.3698038958482,289.5068452564261,289.65610035185006
12840,10.0,-0.13022717821725677,100.0,289.13304171166914,289.2771618707839,289.3696288794883,289.5068159685715,289.6560973428703
12850,10.0,-0.13059242438719706,100.0,289.1305959121008,289.2764075118161,289.36945560516085,289.5067869865795,289.6560943663548
12860,10.0,-0.13095443701538728,100.0,289.12817176273654,289.27566023415284,289.3692840556206,289.5067583072517,289.6560914219513
12870,10.0,-0.13131324396329092,100.0,289.1257690770583,289.27491997230175,289.3691142137918,289.50672992742307,289.6560885093113
12880,10.0,-0.13166887286082557,100.0,289.1233876700978,289.2741866613647,289.36894606276667,289.5067018439618,289.6560856280901
12890,10.0,-0.13202135110817892,100.0,289.1210273584245,289.2734602370325,289.3687795858035,289.50667405376885,289.6560827779469
12900,10.0,-0.13237070587762503,100.0,289.1186879601331,289.2727406355798,289.3686147663252,289.5066465537776,289.6560799585444
12910,10.0,-0.13271696411532333,100.0,289.1163692948319,289.27202779385976,289.3684515879178,289.5066193409536,289.6560771695492
12920,10.0,-0.1330601525431092,100.0,289.1140711836305,289.2713216492991,289.36829003432854,289.506592412294,289.6560744106314
12930,10.0,-0.1334002976602761,100.0,289.1117934491281,289.2706221398929,289.3681300894646,289.5065657648276,289.65607168146477
12940,10.0,-0.1337374257453405,100.0,289.1095359154016,289.26992920419957,289.36797173739154,289.5065393956141,289.6560689817266
12950,10.0,-0.13407156285776411,100.0,289.10729840799394,289.26924278133595,289.36781496233147,289.50651330174406,289.65606631109773
12960,10.0,-0.13440273483976173,100.0,289.1050807539025,289.2685628109722,289.3676597486618,289.5064874803386,289.65606366926244
12970,10.0,-0.1347309673179211,100.0,289.1028827815674,289.2678892333271,289.3675060809137,289.5064619285488,289.6560610559085
12980,10.0,-0.13505628570501926,100.0,289.1007043208603,289.267221989163,289.3673539437704,289.5064366435556,289.6560584707271
12990,10.0,-0.1353787152016679,100.0,289.0985452030727,289.2665610197811,289.36720332206596,289.50641162256954,289.65605591341273
13000,10.0,-0.1356982807979932,100.0,289.09640526090504,289.2659062670166,289.3670542007836,289.5063868628303,289.65605338366333
13010,10.0,-0.13601500727532426,100.0,289.0942843284551,289.2652576732341,289.3669065650544,289.5063623616064,289.65605088118
13020,10.0,-0.13632891920789802,100.0,289.0921822412072,289.26461518132265,289.3667604001558,289.5063381161951,289.6560484056672
