R_m,H_m,V_m3,surface_m2,mass_kg,K_W_K,UA_top_W_K,energy_upper_MWh
2.95,5.625,153.78586913174163,158.94102632674162,276814.56443713495,2308.6866279530595,154.21450017941578,21.914486351273183
2.95,5.75,157.2033328902248,161.25795090876412,282965.99920240464,2258.4977882149497,155.69733191191017,22.40147493685703
2.95,5.875,160.62079664870794,163.57487549078658,289117.43396767427,2210.444643784844,157.18016364440456,22.88846352244088
2.95,6.0,164.03826040719107,165.89180007280905,295268.86873294396,2164.3937137059934,158.66299537689895,23.37545210802473
2.95,6.125,167.45572416567424,168.2087246548315,301420.30349821365,2120.222413426279,160.1458271093933,23.86244069360858
2.95,6.25,170.87318792415738,170.52564923685398,307571.7382634833,2077.8179651577534,161.6286588418877,24.349429279192428
2.95,6.375,174.29065168264052,172.84257381887647,313723.1730287529,2037.0764364291701,163.1114905743821,24.836417864776273
2.95,6.5,177.70811544112368,175.15949840089894,319874.60779402265,1997.901889574763,164.59432230687645,25.323406450360125
2.95,6.625,181.12557919960682,177.4764229829214,326026.0425592923,1960.2056275073146,166.07715403937084,25.810395035943973
2.95,6.75,184.54304295808996,179.79334756494387,332177.4773245619,1923.9055232942162,167.55998577186523,26.29738362152782
2.95,6.875,187.96050671657312,182.11027214696637,338328.91208983155,1888.925422870685,169.04281750435962,26.784372207111662
2.95,7.0,191.37797047505626,184.42719672898883,344480.3468551013,1855.1946117479943,170.525649236854,27.27136079269552
2.95,7.125,194.7954342335394,186.7441213110113,350631.7816203709,1822.6473378576784,172.0084809693484,27.758349378279362
2.95,7.25,198.21289799202256,189.0610458930338,356783.2163856406,1791.222383756684,173.4913127018428,28.245337963863214
2.95,7.375,201.6303617505057,191.37797047505626,362934.6511509102,1760.8626823370791,174.97414443433715,28.73232654944706
2.95,7.5,205.04782550898886,193.69489505707872,369086.08591617993,1731.5149709647947,176.4569761668315,29.219315135030907
2.95,7.625,208.465289267472,196.0118196391012,375237.5206814496,1703.1294796375028,177.9398078993259,29.706303720614763
2.95,7.75,211.88275302595514,198.32874422112369,381388.95544671925,1675.659649320769,179.4226396318203,30.193292306198607
2.95,7.875,215.3002167844383,200.64566880314615,387540.39021198894,1649.0618771093282,180.90547136431468,30.680280891782456
2.95,8.0,218.71768054292144,202.96259338516862,393691.82497725857,1623.295285279495,182.38830309680907,31.167269477366307
3.0,5.0,141.3716694115407,150.79644737231007,254469.00494077324,2686.0617188192728,150.79644737231007,20.14546289114455
3.0,5.125,144.9059611468292,153.1526418625024,260830.73006429258,2620.5480183602663,152.30441184603316,20.649099463423166
3.0,5.25,148.44025288211773,155.50883635269477,267192.4551878119,2558.154017923117,153.81237631975628,21.15273603570178
3.0,5.375,151.97454461740625,157.8650308428871,273554.18031133123,2498.6620640179285,155.32034079347937,21.65637260798039
3.0,5.5,155.50883635269477,160.22122533307945,279915.9054348506,2441.8742898357027,156.8283052672025,22.160009180259006
3.0,5.625,159.04312808798326,162.57741982327178,286277.63055836986,2387.6104167282424,158.33626974092556,22.66364575253762
3.0,5.75,162.57741982327178,164.93361431346415,292639.3556818892,2335.7058424515417,159.84423421464868,23.167282324816227
3.0,5.875,166.1117115585603,167.28980880365648,299001.08080540854,2286.009973463211,161.35219868837177,23.67091889709484
3.0,6.0,169.64600329384882,169.64600329384882,305362.8059289279,2238.3847656827274,162.86016316209486,24.174555469373455
3.0,6.125,173.18029502913734,172.0021977840412,311724.5310524472,2192.7034439341005,164.36812763581798,24.678192041652068
3.0,6.25,176.71458676442586,174.35839227423352,318086.2561759665,2148.8493750554185,165.87609210954108,25.181828613930684
3.0,6.375,180.24887849971438,176.71458676442586,324447.9812994859,2106.7150735837436,167.38405658326417,25.685465186209296
3.0,6.5,183.7831702350029,179.0707812546182,330809.7064230052,2066.2013221686716,168.8920210569873,26.189101758487915
3.0,6.625,187.31746197029142,181.42697574481056,337171.4315465245,2027.2163915617155,170.39998553071038,26.692738330766524
3.0,6.75,190.85175370557994,183.7831702350029,343533.1566700439,1989.6753472735354,171.90795000443347,27.196374903045143
3.0,6.875,194.38604544086846,186.13936472519524,349894.8817935632,1953.4994318685622,173.4159144781566,27.700011475323752
3.0,7.0,197.92033717615698,188.4955592153876,356256.60691708256,1918.6155134423377,174.9238789518797,28.20364804760237
3.0,7.125,201.4546289114455,190.85175370557994,362618.3320406019,1884.9555921538758,176.43184342560278,28.70728461988098
3.0,7.25,204.988920646734,193.20794819577227,368980.0571641212,1852.456357806395,177.9398078993259,29.21092119215959
3.0,7.375,208.5232123820225,195.56414268596464,375341.7822876405,1821.058792419846,179.447772373049,29.714557764438204
3.0,7.5,212.05750411731103,197.92033717615698,381703.50741115987,1790.707812546182,180.95573684677208,30.21819433671682
3.0,7.625,215.59179585259955,200.2765316663493,388065.2325346792,1761.3519467667363,182.4637013204952,30.721830908995432
3.0,7.75,219.12608758788807,202.63272615654165,394426.95765819855,1732.943044399531,183.97166579421827,31.22546748127405
3.05,5.0,146.12332830009524,154.26790725452676,263021.9909401714,2776.34323770181,154.8428187101337,20.82257428276357
3.05,5.125,149.7764115075976,156.663371652889,269597.54071367567,2708.627548977375,156.3759159250855,21.34313863983266
3.05,5.25,153.4294947151,159.0588360512512,276173.09048718,2644.136416858866,157.90901314003736,21.86370299690175
3.05,5.375,157.08257792260238,161.4543004496134,282748.6402606843,2582.644872280753,159.44211035498915,22.38426735397084
3.05,5.5,160.73566113010475,163.84976484797565,289324.19003418856,2523.948397910736,160.97520756994098,22.90483171103993
3.05,5.625,164.38874433760714,166.24522924633786,295899.7398076928,2467.8606557349417,162.5083047848928,23.425396068109013
3.05,5.75,168.0418275451095,168.64069364470006,302475.2895811971,2414.211511045052,164.04140199984462,23.9459604251781
3.05,5.875,171.6949107526119,171.0361580430623,309050.8393547014,2362.845308682391,165.57449921479645,24.466524782247195
3.05,6.0,175.34799396011428,173.4316224414245,315626.3891282057,2313.619364751508,167.10759642974824,24.987089139316282
3.05,6.125,179.00107716761664,175.82708683978672,322201.93890171,2266.4026430218855,168.64069364470006,25.507653496385377
3.05,6.25,182.65416037511903,178.22255123814895,328777.48867521423,2221.0745901614478,170.1737908596519,26.028217853454464
3.05,6.375,186.30724358262142,180.61801563651116,335353.0384487186,2177.5241080014193,171.7068880746037,26.54878221052356
3.05,6.5,189.9603267901238,183.01348003487337,341928.5882222228,2135.6486443860076,173.23998528955553,27.06934656759264
3.05,6.625,193.61340999762618,185.4089444332356,348504.1379957271,2095.353386944762,174.77308250450736,27.589910924661734
3.05,6.75,197.26649320512857,187.8044088315978,355079.68776923144,2056.550546445785,176.30617971945918,28.11047528173082
3.05,6.875,200.91957641263093,190.19987322996002,361655.2375427357,2019.1587183285887,177.83927693441098,28.631039638799912
3.05,7.0,204.57265962013332,192.59533762832223,368230.78731623996,1983.1023126441498,179.3723741493628,29.151603995869
3.05,7.125,208.2257428276357,194.99080202668446,374806.3370897443,1948.31104400127,180.90547136431462,29.672168352938087
3.05,7.25,211.87882603513808,197.38626642504667,381381.88686324854,1914.71947427711,182.43856857926644,30.19273271000717
3.05,7.375,215.53190924264047,199.78173082340888,387957.4366367528,1882.2666018317354,183.97166579421827,30.713297067076258
3.05,7.5,219.18499245014283,202.17719522177111,394532.9864102572,1850.8954918012064,185.5047630091701,31.23386142414536
3.1,5.0,150.95352700498955,157.7707830632794,271716.3486089812,2868.1170130948017,158.93945553041482,21.51087759821101
3.1,5.125,154.7273651801143,160.2055173698115,278509.25732420577,2798.1629396046847,160.49768548659534,22.048649538166288
3.1,5.25,158.50120335523906,162.6402516763436,285302.1660394303,2731.5400124712396,162.0559154427759,22.586421478121565
3.1,5.375,162.27504153036378,165.0749859828757,292095.0747546548,2668.015826134699,163.61414539895642,23.12419341807684
3.1,5.5,166.04887970548853,167.50972028940777,298887.9834698794,2607.379102813456,165.17237535513698,23.661965358032116
3.1,5.625,169.82271788061325,169.94445459593987,305680.89218510385,2549.437344973157,166.7306053113175,24.199737297987387
3.1,5.75,173.596556055738,172.37918890247195,312473.80090032844,2494.0147939954795,168.28883526749803,24.737509237942668
3.1,5.875,177.37039423086273,174.81392320900403,319266.7096155529,2440.9506494423845,169.84706522367858,25.275281177897938
3.1,6.0,181.14423240598748,177.24865751553614,326059.61833077745,2390.0975109123347,171.40529517985914,25.813053117853215
3.1,6.125,184.91807058111223,179.68339182206822,332852.5270460021,2341.320010689634,172.96352513603966,26.3508250578085
3.1,6.25,188.69190875623696,182.1181261286003,339645.4357612266,2294.4936104758413,174.5217550922202,26.88859699776377
3.1,6.375,192.4657469313617,184.5528604351324,346438.34447645105,2249.5035396821972,176.07998504840072,27.42636893771904
3.1,6.5,196.23958510648643,186.9875947416645,353231.2531916756,2206.2438562267703,177.6382150045813,27.964140877674318
3.1,6.625,200.01342328161118,189.4223290481966,360024.1619069001,2164.616613656454,179.19644496076182,28.501912817629588
3.1,6.75,203.7872614567359,191.85706335472867,366817.07062212465,2124.5311208109642,180.75467491694235,29.03968475758487
3.1,6.875,207.56109963186066,194.29179766126074,373609.9793373492,2085.9032822507647,182.31290487312287,29.577456697540143
3.1,7.0,211.3349378069854,196.72653196779285,380402.88805257366,2048.6550093534297,183.87113482930343,30.115228637495417
3.1,7.125,215.10877598211013,199.16126627432493,387195.79676779825,2012.7136933998609,185.42936478548395,30.653000577450698
3.1,7.25,218.88261415723488,201.59600058085704,393988.7054830228,1978.0117331688286,186.9875947416645,31.190772517405968
3.1500000000000004,5.0,155.86226552622364,161.30507479856794,280552.07794720255,2961.3830449982497,163.0863578331534,22.21037283748687
3.1500000000000004,5.125,159.75882216437924,163.7790790132699,287565.8798958826,2889.1541902421945,164.66972053056264,22.765632158424037
3.1500000000000004,5.25,163.6553788025348,166.25308322797187,294579.68184456264,2820.364804760238,166.2530832279719,23.320891479361208
3.1500000000000004,5.375,167.55193544069041,168.72708744267385,301593.4837932427,2754.774925579767,167.83644592538116,23.876150800298383
3.1500000000000004,5.5,171.44849207884602,171.2010916573758,308607.28574192285,2692.1664045438633,169.4198086227904,24.431410121235558
3.1500000000000004,5.625,175.3450487170016,173.67509587207775,315621.0876906029,2632.3404844428883,171.00317132019967,24.986669442172726
3.1500000000000004,5.75,179.2416053551572,176.14910008677973,322634.88963928295,2575.115691302826,172.58653401760893,25.541928763109897
3.1500000000000004,5.875,183.13816199331276,178.6231043014817,329648.69158796297,2520.325995743191,174.16989671501818,26.097188084047072
3.1500000000000004,6.0,187.03471863146837,181.09710851618365,336662.493536643,2467.819204165208,175.75325941242744,26.652447404984237
3.1500000000000004,6.125,190.93127526962397,183.5711127308856,343676.2954853231,2417.4555469373468,177.33662210983667,27.207706725921415
3.1500000000000004,6.25,194.82783190777954,186.04511694558755,350690.0974340032,2369.1064359985994,178.91998480724592,27.762966046858587
3.1500000000000004,6.375,198.72438854593514,188.51912116028953,357703.89938268333,2322.653368626078,180.50334750465518,28.318225367795762
3.1500000000000004,6.5,202.62094518409071,190.9931253749915,364717.7013313633,2277.9869576909614,182.08671020206447,28.873484688732926
3.1500000000000004,6.625,206.51750182224632,193.46712958969346,371731.50328004337,2235.006071696792,183.6700728994737,29.4287440096701
3.1500000000000004,6.75,210.41405846040192,195.9411338043954,378745.30522872345,2193.6170703690736,185.25343559688292,29.984003330607273
3.1500000000000004,6.875,214.3106150985575,198.41513801909738,385759.1071774035,2153.7331236350906,186.8367982942922,30.539262651544448
3.1500000000000004,7.0,218.2071717367131,200.88914223379933,392772.90912608354,2115.2736035701782,188.42016099170144,31.094521972481612
3.2,5.0,160.8495438637974,164.87078246039235,289529.17895483534,3056.1413334121507,167.28352561834933,22.92106000059113
3.2,5.125,164.87078246039235,167.38405658326417,296767.4084287062,2981.6013008899035,168.8920210569873,23.49408650060591
3.2,5.25,168.8920210569873,169.89733070613602,304005.6379025771,2910.610793725858,170.50051649562528,24.06711300062069
3.2,5.375,172.91325965358223,172.41060482900787,311243.867376448,2842.922170615954,172.10901193426326,24.640139500635463
3.2,5.5,176.93449825017717,174.9238789518797,318482.0968503189,2778.3103031019555,173.71750737290122,25.213166000650244
3.2,5.625,180.9557368467721,177.4371530747515,325720.3263241898,2716.570074144134,175.32600281153918,25.786192500665024
3.2,5.75,184.97697544336702,179.95042719762336,332958.5557980607,2657.514202967088,176.93449825017717,26.359219000679808
3.2,5.875,188.99821403996197,182.4637013204952,340196.78527193156,2600.9713475848093,178.54299368881516,26.932245500694584
3.2,6.0,193.0194526365569,184.97697544336702,347435.0147458025,2546.784444510126,180.15148912745312,27.50527200070937
3.2,6.125,197.04069123315185,187.49024956623884,354673.24421967333,2494.809251765021,181.75998456609108,28.078298500724134
3.2,6.25,201.0619298297468,190.0035236891107,361911.4736935443,2444.913066729721,183.36848000472907,28.651325000738925
3.2,6.375,205.0831684263417,192.5167978119825,369149.70316741505,2396.9735948330595,184.97697544336705,29.22435150075369
3.2,6.5,209.10440702293664,195.03007193485436,376387.93264128594,2350.877948778578,186.58547088200504,29.797378000768475
3.2,6.625,213.12564561953158,197.5433460577262,383626.1621151568,2306.521761065774,188.193966320643,30.370404500783245
3.2,6.75,217.14688421612652,200.05662018059803,390864.3915890277,2263.808395120112,189.80246175928096,30.943431000798025
3.25,5.0,165.91536201771095,168.46790604875267,298647.6516318797,3152.3918783365084,171.53095888600274,23.642939087523807
3.25,5.125,170.06324606815372,171.0204500797944,306113.8429226767,3075.504271547813,173.1645870658694,24.234012564711907
3.25,5.25,174.21113011859651,173.57299411083608,313580.03421347373,3002.277979368103,174.79821524573612,24.825086041900004
3.25,5.375,178.35901416903928,176.12553814187777,321046.2255042707,2932.4575612432636,176.43184342560278,25.416159519088097
3.25,5.5,182.50689821948205,178.67808217291952,328512.4167950677,2865.8107984877347,178.0654716054695,26.007232996276194
3.25,5.625,186.65478226992482,181.2306262039612,335978.6080858647,2802.126114076896,179.6990997853362,26.598306473464287
3.25,5.75,190.8026663203676,183.7831702350029,343444.79937666166,2741.210328988268,181.33272796520288,27.18937995065238
3.25,5.875,194.95055037081036,186.33571426604462,350910.9906674586,2682.8867049672413,182.96635614506957,27.780453427840474
3.25,6.0,199.09843442125316,188.88825829708634,358377.1819582557,2626.9932319470904,184.59998432493626,28.371526905028578
3.25,6.125,203.24631847169593,191.44080232812803,365843.3732490527,2573.3811251726597,186.23361250480295,28.96260038221667
3.25,6.25,207.3942025221387,193.99334635916972,373309.56453984964,2521.9135026692065,187.86724068466964,29.553673859404768
3.25,6.375,211.54208657258147,196.54589039021147,380775.75583064667,2472.4642183031438,189.50086886453636,30.14474733659286
3.25,6.5,215.68997062302424,199.09843442125316,388241.9471214437,2424.9168294896217,191.13449704440302,30.735820813780958
3.25,6.625,219.837854673467,201.65097845229485,395708.1384122406,2379.1636817634026,192.76812522426974,31.326894290969047
3.3,5.0,171.05971998796423,172.09644556364887,307907.4959783356,3250.13467977132,175.82865763611352,24.376010098284905
3.3,5.125,175.33621298766334,174.68825950286043,315605.18337779405,3170.863102215922,177.48741855720894,24.98541035074203
3.3,5.25,179.61270598736246,177.28007344207202,323302.8707772524,3095.3663616869712,179.14617947830436,25.59481060319915
3.3,5.375,183.88919898706155,179.8718873812836,331000.55817671074,3023.381097461693,180.80494039939975,26.204210855656267
3.3,5.5,188.16569198676066,182.4637013204952,338698.2455761691,2954.6678907011997,182.46370132049518,26.813611108113385
3.3,5.625,192.44218498645978,185.05551525970677,346395.9329756276,2889.008604241173,184.1224622415906,27.423011360570516
3.3,5.75,196.71867798615887,187.64732919891833,354093.620375086,2826.2040693663653,185.781223162686,28.03241161302764
3.3,5.875,200.99517098585798,190.23914313812992,361791.30777454434,2766.072067890485,187.4399840837814,28.641811865484758
3.3,6.0,205.2716639855571,192.8309570773415,369488.9951740028,2708.4455664761,189.0987450048768,29.25121211794189
3.3,6.125,209.54815698525618,195.4227710165531,377186.68257346115,2653.171167160261,190.75750592597223,29.860612370399004
3.3,6.25,213.8246499849553,198.01458495576463,384884.3699729195,2600.107743817056,192.41626684706762,30.47001262285613
3.3,6.375,218.1011429846544,200.60639889497622,392582.0573723779,2549.1252390363293,194.07502776816304,31.07941287531325
3.35,5.0,176.2826177745573,175.756401005081,317308.71199420316,3349.369737716588,180.17662186868182,25.120273032874415
3.35,5.125,180.68968321892123,178.38748485246245,325241.4297940582,3267.6777928942324,181.86051553100594,25.748279858696275
3.35,5.25,185.09674866328515,181.0185686998439,333174.14759391325,3189.8759406824647,183.54440919333007,26.37628668451813
3.35,5.375,189.5038141076491,183.64965254722534,341106.8653937684,3115.692779271245,185.22830285565422,27.00429351034
3.35,5.5,193.91087955201303,186.2807363946068,349039.58319362346,3044.8815797423526,186.91219651797834,27.632300336161858
3.35,5.625,198.31794499637695,188.91182024198827,356972.3009934785,2977.2175446369674,188.59609018030247,28.260307161983715
3.35,5.75,202.7250104407409,191.5429040893697,364905.01879333355,2912.495424101381,190.27998384262662,28.88831398780557
3.35,5.875,207.13207588510483,194.17398793675116,372837.73659318866,2850.527436354543,191.96387750495074,29.516320813627438
3.35,6.0,211.53914132946875,196.80507178413262,380770.45439304376,2791.1414480971566,193.64777116727487,30.144327639449298
3.35,6.125,215.9462067738327,199.43615563151405,388703.17219289887,2734.179377727827,195.331664829599,30.772334465271165
3.4000000000000004,5.0,181.58405537749007,179.44777237304902,326851.2996794821,3450.0970521723116,184.57485158370758,25.875727891292335
3.4000000000000004,5.125,186.12365676192732,182.11812612860035,335022.58217146917,3365.9483435827433,186.2838779872604,26.522621088574642
3.4000000000000004,5.25,190.6632581463646,184.78847988415168,343193.8646634563,3285.8067163545825,187.99290439081327,27.169514285856955
3.4000000000000004,5.375,195.20285953080185,187.458833639703,351365.1471554433,3209.3926066719177,189.70193079436612,27.816407483139262
3.4000000000000004,5.5,199.7424609152391,190.12918739525432,359536.4296474303,3136.4518656111923,191.41095719791898,28.463300680421572
3.4000000000000004,5.625,204.28206229967634,192.79954115080562,367707.7121394174,3066.752935264277,193.1199836014718,29.11019387770388
3.4000000000000004,5.75,208.8216636841136,195.46989490635696,375878.9946314045,3000.0843931933146,194.82901000502466,29.757087074986195
3.4000000000000004,5.875,213.36126506855084,198.1402486619083,384050.2771233915,2936.252810359414,196.5380364085775,30.403980272268498
3.4000000000000004,6.0,217.9008664529881,200.81060241745962,392221.5596153786,2875.0808768102597,198.24706281213037,31.050873469550808
3.45,5.0,186.96403279676258,183.17055966755288,336535.25903417263,3552.3166231384894,189.0233467811907,26.642374673538665
3.45,5.125,191.63813361668164,185.8801833312741,344948.64051002695,3465.6747542814533,190.75750592597228,27.308434040377133
3.45,5.25,196.3122344366007,188.58980699499529,353362.02198588126,3383.158688703323,192.49166507075384,27.974493407215597
3.45,5.375,200.98633525651977,191.2994306587165,361775.4034617356,3304.480579663711,194.2258242155354,28.640552774054065
3.45,5.5,205.66043607643883,194.0090543224377,370188.7849375899,3229.3787483077176,195.95998336031698,29.306612140892533
3.45,5.625,210.3345368963579,196.71867798615887,378602.1664134442,3157.614776123102,197.6941425050985,29.972671507731
3.45,5.75,215.00863771627695,199.4283016498801,387015.5478892985,3088.9709766421647,199.4283016498801,30.638730874569465
3.45,5.875,219.682738536196,202.13792531360127,395428.92936515284,3023.248189905097,201.16246079466165,31.304790241407932
3.5,5.0,192.42255003237483,186.92476288859268,346360.5900582747,3656.028450615122,193.52210746113127,27.42021337961341
3.5,5.125,197.2331137831842,189.67365646048376,355019.60480973154,3566.857024990363,195.28139934714153,28.105718714103745
3.5,5.25,202.04367753399356,192.42255003237483,363678.6195611884,3481.9318577286876,197.04069123315185,28.79122404859408
3.5,5.375,206.85424128480292,195.1714436042659,372337.63431264524,3400.956698246625,198.7999831191621,29.476729383084415
3.5,5.5,211.6648050356123,197.92033717615698,380996.6490641021,3323.662227831929,200.55927500517242,30.16223471757475
3.5,5.625,216.47536878642165,200.66923074804805,389655.663815559,3249.803067213442,202.31856689118268,30.847740052065085
3.55,5.0,197.95960708432682,190.71038203616837,356327.2927517883,3761.2325346022094,198.07113362352925,28.20924400951657
3.55,5.125,202.90859726143498,193.4985455162293,365235.47507058294,3669.495155709473,199.85555825076824,28.91447510975448
3.55,5.25,207.85758743854313,196.28670899629026,374143.6573893776,3582.1262234306755,201.63998287800726,29.61970620999239
3.55,5.375,212.80657761565132,199.07487247635117,383051.83970817237,3498.82096242066,203.42440750524628,30.324937310230315
3.55,5.5,217.75556779275948,201.86303595641215,391960.022026967,3419.302304183827,205.20883213248527,31.030168410468224
3.6,5.0,203.5752039526186,194.52741711028,366435.3671147134,3867.9288750997534,202.67042526838475,29.009466563248147
3.6,5.125,208.66458405143408,197.3548504985108,375596.2512925813,3773.5891464387837,204.47998263685247,29.734703227329355
3.6,5.25,213.75396415024954,200.18228388674163,384757.1354704491,3683.741785809289,206.2895400053202,30.459939891410556
3.6,5.375,218.843344249065,203.00971727497245,393918.019648317,3598.073372185817,208.0990973737879,31.185176555491765
3.6500000000000004,5.0,209.26934063725014,198.3758681109275,376684.8131470503,3976.1174721077523,207.31998239569768,29.820881040808146
3.6500000000000004,5.125,214.50107415318138,201.2425714073282,386101.93347572646,3879.1389971782946,209.1546725053941,30.566403066828343
3.6500000000000004,5.25,219.73280766911265,204.1092747037289,395519.0538044028,3786.778544864526,210.98936261509056,31.311925092848558
3.7,5.0,215.04201713822135,202.25573503811088,387075.63084879844,4085.798325626206,212.019805005468,30.64348744219654
