time_s,time_h,demand_MW,actual_MW,q_kg_s,pump_kW,T1_C,T2_C,T3_C,T4_C,T5_C
10860,3.0166666666666666,16.0,0.0,0.0,0.0,409.06744875545894,400.5921061740979,386.62796556995625,372.35168205165303,363.3712797380737
10870,3.0194444444444444,16.0,0.0,0.0,0.0,408.95808047921986,400.49437785394207,386.5502570067202,372.2954784919836,363.3291193368298
10880,3.022222222222222,16.0,0.0,0.0,0.0,408.8487737551839,400.39669786649904,386.4725698072232,372.23926225998486,363.28692160869196
10890,3.025,16.0,0.0,0.0,0.0,408.73952852670953,400.29906615622497,386.3949039436868,372.1830333892699,363.2446866427823
10900,3.0277777777777777,16.0,0.0,0.0,0.0,408.63034473717096,400.2014826676756,386.31725938844914,372.12679191342517,363.20241452802145
10910,3.0305555555555554,16.0,0.0,0.0,0.0,408.52122232995845,400.103947345506,386.23963611396425,372.0705378660105,363.1601053531289
10920,3.033333333333333,16.0,0.0,0.0,0.0,408.4121612484786,400.00646013447044,386.1620340928015,372.01427128055894,363.11775920662376
10930,3.036111111111111,16.0,0.0,0.0,0.0,408.30316143615454,399.909020979422,386.0844532976452,371.9579921905766,363.0753761768253
10940,3.0388888888888888,16.0,0.0,0.0,0.0,408.19422283642626,399.8116298253124,386.00689370129396,371.90170062954263,363.03295635185356
10950,3.0416666666666665,16.0,0.0,0.0,0.0,408.0853453927509,399.7142866171919,385.9293552766602,371.84539663090925,362.99049981963014
10960,3.0444444444444443,16.0,0.0,0.0,0.0,407.97652904860297,399.61699130020867,385.8518379967696,371.78908022810134,362.9480066678786
10970,3.047222222222222,16.0,0.0,0.0,0.0,407.86777374747453,399.51974381960906,385.7743418347604,371.73275145451663,362.905476984125
10980,3.05,16.0,0.0,0.0,0.0,407.75907943287564,399.42254412073703,385.6968667638831,371.67641034352545,362.8629108556989
10990,3.0527777777777776,16.0,0.0,0.0,0.0,407.6504460483345,399.3253921490339,385.6194127575,371.6200569284708,362.8203083697334
11000,3.0555555555555554,16.0,0.0,0.0,0.0,407.5418735373977,399.2282878500384,385.54197978908434,371.5636912426679,362.77766961316627
11010,3.058333333333333,16.0,0.0,0.0,0.0,407.43336184363045,399.131231169386,385.4645678322199,371.5073133194047,362.7349946727401
11020,3.061111111111111,16.0,0.0,0.0,0.0,407.324910910617,399.0342220528092,385.38717686060073,371.4509231919412,362.69228363500315
11030,3.063888888888889,16.0,0.0,0.0,0.0,407.21652068196073,398.93726044613675,385.3098068480302,371.39452089350954,362.64953658631003
11040,3.066666666666667,16.0,0.0,0.0,0.0,407.1081911012844,398.8403462952939,385.23245776842083,371.33810645731415,362.606753612822
11050,3.0694444444444446,16.0,0.0,0.0,0.0,406.9999221122304,398.7434795463019,385.1551295957937,371.2816799165314,362.56393480050764
11060,3.0722222222222224,16.0,0.0,0.0,0.0,406.89171365846124,398.6466601452778,385.0778223042778,371.22524130430963,362.52108023514364
11070,3.075,16.0,0.0,0.0,0.0,406.78356568365933,398.54988803843423,385.00053586810964,371.168790653769,362.47819000231516
11080,3.077777777777778,16.0,0.0,0.0,0.0,406.6754781315277,398.4531631720792,384.9232702616327,371.11232799800143,362.43526418741646
11090,3.0805555555555557,16.0,0.0,0.0,0.0,406.56745094579,398.3564854926159,384.8460254592969,371.0558533700705,362.3923028756515
11100,3.0833333333333335,16.0,0.0,0.0,0.0,406.45948407019057,398.25985494654236,384.7688014356583,370.9993668030115,362.34930615203456
11110,3.0861111111111112,16.0,0.0,0.0,0.0,406.35157744849516,398.1632714804514,384.6915981653782,370.94286832983113,362.3062741013906
11120,3.088888888888889,16.0,0.0,0.0,0.0,406.2437310244907,398.06673504103014,384.614415623223,370.88635798350754,362.2632068083562
11130,3.091666666666667,16.0,0.0,0.0,0.0,406.13594474198584,397.97024557506006,384.53725378406364,370.82983579699027,362.22010435737974
11140,3.0944444444444446,16.0,0.0,0.0,0.0,406.02821854481095,397.87380302941665,384.4601126228749,370.7733018032001,362.17696683272226
11150,3.0972222222222223,16.0,0.0,0.0,0.0,405.9205523768186,397.77740735106903,384.3829921147351,370.71675603502905,362.13379431845783
11160,3.1,16.0,0.0,0.0,0.0,405.81294618188355,397.68105848708007,384.3058922348256,370.6601985253402,362.09058689847416
11170,3.102777777777778,16.0,0.0,0.0,0.0,405.7053999039031,397.58475638460584,384.22881295843024,370.60362930696766,362.04734465647323
11180,3.1055555555555556,16.0,0.0,0.0,0.0,405.59791348679744,397.48850099089555,384.1517542609349,370.54704841271655,362.0040676759718
11190,3.1083333333333334,16.0,0.0,0.0,0.0,405.49048687450954,397.3922922532913,384.0747161178271,370.4904558753629,361.9607560403019
11200,3.111111111111111,16.0,0.0,0.0,0.0,405.38312001100576,397.2961301192279,383.9976985046952,370.43385172765346,361.9174098326114
11210,3.113888888888889,16.0,0.0,0.0,0.0,405.27581284027576,397.2000145362325,383.9207013972284,370.3772360023058,361.8740291358647
11220,3.1166666666666667,16.0,0.0,0.0,0.0,405.16856530633294,397.10394545192463,383.8437247712159,370.320608732008,361.8306140328432
11230,3.1194444444444445,16.0,0.0,0.0,0.0,405.06137735321454,397.0079228140157,383.76676860254645,370.26396994941894,361.7871646061456
11240,3.1222222222222222,16.0,0.0,0.0,0.0,404.9542489249819,396.911946570309,383.68983286720817,370.20731968716785,361.74368093818896
11250,3.125,16.0,0.0,0.0,0.0,404.8471799657207,396.81601666869926,383.6129175412878,370.1506579778545,361.70016311120867
11260,3.1277777777777778,16.0,0.0,0.0,0.0,404.74017041954113,396.72013305717263,383.5360226009703,370.093984854049,361.6566112072594
11270,3.1305555555555555,16.0,0.0,0.0,0.0,404.63322023057805,396.62429568380645,383.45914802253833,370.0373003482917,361.61302530821547
11280,3.1333333333333333,16.0,0.0,0.0,0.0,404.5263293429914,396.52850449676896,383.382293782372,369.98060449309327,361.5694054957714
11290,3.136111111111111,16.0,0.0,0.0,0.0,404.4194977009662,396.43275944431906,383.30545985694823,369.9238973209345,361.5257518514424
11300,3.138888888888889,16.0,0.0,0.0,0.0,404.31272524871287,396.33706047480615,383.22864622284027,369.8671788642663,361.48206445656507
11310,3.1416666666666666,16.0,0.0,0.0,0.0,404.2060119304674,396.2414075366699,383.15185285671737,369.81044915550956,361.43834339229767
11320,3.1444444444444444,16.0,0.0,0.0,0.0,404.0993576904916,396.14580057844006,383.0750797353443,369.75370822705514,361.3945887396209
11330,3.147222222222222,16.0,0.0,0.0,0.0,403.9927624730733,396.0502395487363,382.9983268355807,369.69695611126383,361.35080057933817
11340,3.15,16.0,0.0,0.0,0.0,403.8862262225265,395.95472439626775,382.92159413438105,369.6401928404662,361.30697899207644
11350,3.1527777777777777,16.0,0.0,0.0,0.0,403.77974888319153,395.8592550698331,382.8448816087938,369.58341844696264,361.2631240582864
11360,3.1555555555555554,16.0,0.0,0.0,0.0,403.6733303994355,395.7638315183203,382.7681892359611,369.5266329630232,361.21923585824317
11370,3.158333333333333,16.0,0.0,0.0,0.0,403.56697071565213,395.6684536907061,382.69151699311834,369.46983642088753,361.17531447204686
11380,3.161111111111111,16.0,0.0,0.0,0.0,403.4606697762623,395.5731215360562,382.61486485759383,369.41302885276497,361.13135997962297
11390,3.1638888888888888,16.0,0.0,0.0,0.0,403.3544275257141,395.4778350035249,382.53823280680814,369.3562102908342,361.087372460723
11400,3.1666666666666665,16.0,0.0,0.0,0.0,403.24824390848283,395.38259404235475,382.4616208182738,369.2993807672435,361.0433519949247
11410,3.1694444444444443,16.0,0.0,0.0,0.0,403.14211886907157,395.28739860187665,382.38502886959486,369.2425403141105,360.9992986616331
11420,3.172222222222222,16.0,0.0,0.0,0.0,403.0360523520111,395.1922486315093,382.3084569384665,369.18568896352207,360.95521254008037
11430,3.175,16.0,0.0,0.0,0.0,402.9300443018602,395.0971440807592,382.23190500267447,369.12882674753445,360.9110937093269
11440,3.1777777777777776,16.0,0.0,0.0,0.0,402.8240946632059,395.0020848992205,382.15537304009473,369.07195369817305,360.8669422482614
11450,3.1805555555555554,16.0,0.0,0.0,0.0,402.7182033806635,394.90707103657456,382.07886102869304,369.0150698474324,360.82275823560167
11460,3.183333333333333,16.0,0.0,0.0,0.0,402.6123703988768,394.81210244258995,382.00236894652454,368.95817522727623,360.7785417498949
11470,3.186111111111111,16.0,0.0,0.0,0.0,402.5065956625184,394.7171790671221,381.9258967717333,368.90126986963713,360.7342928695182
11480,3.188888888888889,16.0,0.0,0.0,0.0,402.40087911628984,394.6223008601133,381.84944448255186,368.84435380641685,360.69001167267925
11490,3.191666666666667,16.0,0.0,0.0,0.0,402.29522070492175,394.5274677715922,381.77301205730095,368.787427069486,360.64569823741664
11500,3.1944444444444446,16.0,0.0,0.0,0.0,402.18962037317397,394.432679751674,381.6965994743889,368.730489690684,360.60135264160033
11510,3.1972222222222224,16.0,0.0,0.0,0.0,402.0840780658359,394.33793675055983,381.6202067123114,368.67354170181915,360.5569749629323
11520,3.2,16.0,0.0,0.0,0.0,401.97859372772655,394.24323871853676,381.543833749651,368.6165831346685,360.5125652789469
11530,3.202777777777778,16.0,0.0,0.0,0.0,401.87316730369474,394.1485856059777,381.46748056507664,368.5596140209778,360.4681236670114
11540,3.2055555555555557,16.0,0.0,0.0,0.0,401.76779873861926,394.053977363341,381.3911471373433,368.50263439246146,360.4236502043264
11550,3.2083333333333335,16.0,0.0,0.0,0.0,401.66248797740917,393.9594139411704,381.31483344529164,368.44564428080247,360.37914496792644
11560,3.2111111111111112,16.0,0.0,0.0,0.0,401.55723496500383,393.86489529009464,381.2385394678475,368.38864371765237,360.3346080346803
11570,3.213888888888889,16.0,0.0,0.0,0.0,401.4520396463732,393.7704213608275,381.16226518402163,368.3316327346313,360.29003948129167
11580,3.216666666666667,16.0,0.0,0.0,0.0,401.34690196651775,393.6759921041675,381.0860105729092,368.27461136332767,360.24543938429946
11590,3.2194444444444446,16.0,0.0,0.0,0.0,401.241821870469,393.5816074709976,381.00977561368927,368.2175796352985,360.2008078200784
11600,3.2222222222222223,16.0,0.0,0.0,0.0,401.1367993032894,393.4872674122852,380.9335602856247,368.16053758206897,360.15614486483946
11610,3.225,16.0,0.0,0.0,0.0,401.03183421007276,393.3929718790817,380.8573645680616,368.10348523513267,360.11145059463024
11620,3.227777777777778,16.0,0.0,0.0,0.0,400.92692653594406,393.2987208225226,380.78118844042876,368.04642262595144,360.06672508533563
11630,3.2305555555555556,16.0,0.0,0.0,0.0,400.82207622606,393.2045141938271,380.7050318822376,367.98934978595526,360.021968412678
11640,3.2333333333333334,16.0,0.0,0.0,0.0,400.71728322560887,393.1103519442979,380.6288948730815,367.9322667465424,359.977180652218
11650,3.236111111111111,16.0,0.0,0.0,0.0,400.61254747981087,393.0162340253212,380.55277739263556,367.87517353907907,359.9323618793547
11660,3.238888888888889,16.0,0.0,0.0,0.0,400.50786893391825,392.9221603883662,380.4766794206562,367.81807019489975,359.88751216932627
11670,3.2416666666666667,16.0,0.0,0.0,0.0,400.4032475332154,392.8281309849852,380.4006009369807,367.76095674530677,359.84263159721036
11680,3.2444444444444445,16.0,0.0,0.0,0.0,400.2986832230191,392.73414576681324,380.32454192152693,367.7038332215705,359.7977202379245
11690,3.2472222222222222,16.0,0.0,0.0,0.0,400.19417594867866,392.64020468556794,380.24850235429284,367.6466996549293,359.7527781662268
11700,3.25,16.0,0.0,0.0,0.0,400.08972565557605,392.5463076930494,380.1724822153562,367.58955607658936,359.70780545671596
11710,3.2527777777777778,16.0,0.0,0.0,0.0,399.98533228912606,392.4524547411399,380.0964814848741,367.53240251772473,359.6628021838321
11720,3.2555555555555555,16.0,0.0,0.0,0.0,399.8809957947765,392.3586457818037,380.0205001430828,367.47523900947726,359.61776842185725
11730,3.2583333333333333,16.0,0.0,0.0,0.0,399.77671611800815,392.264880767087,379.9445381702971,367.4180655829566,359.57270424491537
11740,3.261111111111111,16.0,0.0,0.0,0.0,399.67249320433535,392.1711596491175,379.8685955469101,367.3608822692401,359.5276097269732
11750,3.263888888888889,16.0,0.0,0.0,0.0,399.56832699930567,392.0774823801045,379.7926722533928,367.3036890993728,359.4824849418406
11760,3.2666666666666666,16.0,0.0,0.0,0.0,399.46421744850034,391.9838489123386,379.71676827029376,367.2464861043673,359.43732996317095
11770,3.2694444444444444,16.0,0.0,0.0,0.0,399.36016449753436,391.8902591981913,379.64088357823863,367.18927331520393,359.39214486446156
11780,3.272222222222222,16.0,0.0,0.0,0.0,399.25616809205655,391.7967131901152,379.56501815793,367.13205076283054,359.3469297190542
11790,3.275,16.0,0.0,0.0,0.0,399.1522281777498,391.7032108406435,379.48917199014693,367.0748184781625,359.30168460013545
11800,3.2777777777777777,16.0,0.0,0.0,0.0,399.04834470033126,391.60975210239,379.4133450557444,367.01757649208264,359.2564095807373
11810,3.2805555555555554,16.0,0.0,0.0,0.0,398.9445176055523,391.5163369280488,379.3375373356532,366.96032483544127,359.21110473373733
11820,3.283333333333333,16.0,0.0,0.0,0.0,398.84074683919874,391.4229652703942,379.26174881087957,366.9030635390561,359.16577013185935
11830,3.286111111111111,16.0,0.0,0.0,0.0,398.7370323470912,391.3296370822804,379.18597946250463,366.8457926337123,359.12040584767374
11840,3.2888888888888888,16.0,0.0,0.0,0.0,398.6333740750849,391.2363523166415,379.1102292716843,366.78851215016215,359.0750119535979
11850,3.2916666666666665,16.0,0.0,0.0,0.0,398.5297719690699,391.14311092649126,379.03449821964875,366.7312221191255,359.0295885218967
11860,3.2944444444444443,16.0,0.0,0.0,0.0,398.4262259749715,391.0499128649227,378.9587862877021,366.6739225712893,358.9841356246829
11870,3.297222222222222,16.0,0.0,0.0,0.0,398.32273603875,390.9567580851083,378.883093457222,366.61661353730784,358.9386533339175
11880,3.3,16.0,0.0,0.0,0.0,398.21930210640113,390.8636465402994,378.8074197096596,366.5592950478025,358.89314172141036
11890,3.3027777777777776,16.0,0.0,0.0,0.0,398.11592412395595,390.7705781838264,378.7317650265387,366.50196713336186,358.84760085882033
11900,3.3055555555555554,16.0,0.0,0.0,0.0,398.0126020374812,390.6775529690983,378.6561293894559,366.44462982454166,358.8020308176559
11910,3.308333333333333,16.0,0.0,0.0,0.0,397.9093357930793,390.58457084960276,378.58051278007986,366.3872831518647,358.75643166927557
11920,3.311111111111111,16.0,0.0,0.0,0.0,397.80612533688856,390.4916317789057,378.5049151801513,366.329927145821,358.7108034848882
11930,3.313888888888889,16.0,0.0,0.0,0.0,397.70297061508325,390.3987357106512,378.42933657148234,366.2725618368674,358.66514633555346
11940,3.316666666666667,16.0,0.0,0.0,0.0,397.5998715738737,390.3058825985614,378.35377693595643,366.21518725542785,358.61946029218234
11950,3.3194444444444446,16.0,0.0,0.0,0.0,397.49682815950655,390.2130723964363,378.2782362555278,366.1578034318932,358.5737454255374
11960,3.3222222222222224,16.0,0.0,0.0,0.0,397.39384031826484,390.12030505815346,378.20271451222135,366.10041039662144,358.52800180623336
11970,3.325,16.0,0.0,0.0,0.0,397.29090799646804,390.027580537668,378.1272116881321,366.0430081799372,358.48222950473723
11980,3.327777777777778,16.0,0.0,0.0,0.0,397.1880311404722,389.9348987890122,378.05172776542497,365.9855968121322,358.436428591369
11990,3.3305555555555557,16.0,0.0,0.0,0.0,397.08520969667035,389.8422597662957,377.9762627263345,365.9281763234649,358.390599136302
12000,3.3333333333333335,16.0,0.0,0.0,0.0,396.98244361149216,389.7496634237048,377.90081655316436,365.8707467441607,358.34474120956315
12010,3.3361111111111112,16.0,0.0,0.0,0.0,396.8797328314044,389.6571097155028,377.82538922828724,365.8133081044117,358.2988548810335
12020,3.338888888888889,16.0,0.0,0.0,0.0,396.7770773029109,389.56459859602955,377.7499807341443,365.75586043437676,358.2529402204486
12030,3.341666666666667,16.0,0.0,0.0,0.0,396.67447697255295,389.47213001970124,377.67459105324497,365.69840376418153,358.20699729739886
12040,3.3444444444444446,16.0,0.0,0.0,0.0,396.5719317869089,389.37970394101035,377.59922016816665,365.64093812391843,358.16102618133004
12050,3.3472222222222223,16.0,0.0,0.0,0.0,396.46944169259484,389.2873203145255,377.52386806155437,365.5834635436464,358.11502694154353
12060,3.35,16.0,0.0,0.0,0.0,396.3670066362643,389.19497909489127,377.44853471612043,365.52598005339127,358.06899964719685
12070,3.352777777777778,16.0,0.0,0.0,0.0,396.26462656460865,389.10268023682784,377.3732201146441,365.46848768314527,358.0229443673039
12080,3.3555555555555556,16.0,0.0,0.0,0.0,396.16230142435705,389.01042369513107,377.2979242399713,365.4109864628674,357.9768611707356
12090,3.3583333333333334,16.0,0.0,0.0,0.0,396.06003116227663,388.91820942467217,377.22264707501427,365.35347642248325,357.9307501262201
12100,3.361111111111111,16.0,0.0,0.0,0.0,395.95781572517257,388.8260373803976,377.1473886027514,365.29595759188487,357.8846113023431
12110,3.363888888888889,16.0,0.0,0.0,0.0,395.85565505988825,388.733907517329,377.07214880622666,365.238430000931,357.8384447675484
12120,3.3666666666666667,16.0,0.0,0.0,0.0,395.7535491133053,388.64181979056264,376.9969276685496,365.1808936794467,357.79225059013834
12130,3.3694444444444445,16.0,0.0,0.0,0.0,395.6514978323439,388.54977415526974,376.9217251728947,365.12334865722363,357.7460288382739
12140,3.3722222222222222,16.0,0.0,0.0,0.0,395.54950116396265,388.45777056669607,376.84654130250135,365.06579496402003,357.69977957997537
12150,3.375,16.0,0.0,0.0,0.0,395.44755905515876,388.3658089801617,376.77137604067343,365.0082326295604,357.65350288312254
12160,3.3777777777777778,16.0,0.0,0.0,0.0,395.34567145296825,388.27388935106103,376.696229370779,364.9506616835357,357.60719881545526
12170,3.3805555555555555,16.0,0.0,0.0,0.0,395.24383830446595,388.1820116348625,376.62110127625,364.8930821556035,357.56086744457366
12180,3.3833333333333333,16.0,0.0,0.0,0.0,395.1420595567657,388.0901757871083,376.5459917405819,364.8354940753875,357.51450883793865
12190,3.386111111111111,16.0,0.0,0.0,0.0,395.0403351570203,387.9983817634146,376.47090074733353,364.77789747247783,357.46812306287217
12200,3.388888888888889,16.0,0.0,0.0,0.0,394.9386650524218,387.90662951947104,376.3958282801268,364.7202923764311,357.4217101865577
12210,3.3916666666666666,16.0,0.0,0.0,0.0,394.8370491902016,387.8149190110406,376.3207743226461,364.66267881677004,357.37527027604045
12220,3.3944444444444444,16.0,0.0,0.0,0.0,394.73548751763025,387.7232501939596,376.24573885863845,364.60505682298384,357.32880339822805
12230,3.397222222222222,16.0,0.0,0.0,0.0,394.633979982018,387.63162302413735,376.17072187191275,364.54742642452794,357.2823096198906
12240,3.4,16.0,0.0,0.0,0.0,394.5325265307146,387.5400374575562,376.0957233463399,364.489787650824,357.2357890076612
12250,3.4027777777777777,16.0,0.0,0.0,0.0,394.4311271111095,387.4484934502711,376.0207432658523,364.4321405312599,357.1892416280362
12260,3.4055555555555554,16.0,0.0,0.0,0.0,394.3297816706319,387.3569909584097,375.9457816144434,364.3744850951899,357.14266754737577
12270,3.408333333333333,16.0,0.0,0.0,0.0,394.2284901567509,387.26552993817216,375.8708383761678,364.3168213719344,357.0960668319041
12280,3.411111111111111,16.0,0.0,0.0,0.0,394.12725251697566,387.17411034583074,375.7959135351407,364.2591493907799,357.0494395477099
12290,3.4138888888888888,16.0,0.0,0.0,0.0,394.0260686988553,387.0827321377299,375.7210070755376,364.2014691809792,357.00278576074646
12300,3.4166666666666665,16.0,0.0,0.0,0.0,393.92493864997914,386.99139527028615,375.64611898159427,364.1437807717512,356.95610553683247
12310,3.4194444444444443,16.0,0.0,0.0,0.0,393.8238623179768,386.9000996999876,375.5712492376061,364.0860841922811,356.909398941652
12320,3.422222222222222,16.0,0.0,0.0,0.0,393.7228396505183,386.80884538339416,375.496397827928,364.0283794717199,356.8626660407551
12330,3.425,16.0,0.0,0.0,0.0,393.62187059531414,386.7176322771371,375.4215647369743,363.9706666391851,356.8159068995579
12340,3.4277777777777776,16.0,0.0,0.0,0.0,393.52095510011526,386.6264603379191,375.3467499492181,363.91294572376,356.7691215833433
12350,3.4305555555555554,16.0,0.0,0.0,0.0,393.42009311271335,386.5353295225141,375.2719534491914,363.85521675449417,356.72231015726106
12360,3.433333333333333,16.0,0.0,0.0,0.0,393.31928458094075,386.4442397877667,375.1971752214845,363.7974797604032,356.6754726863283
12370,3.436111111111111,16.0,0.0,0.0,0.0,393.21852945267074,386.35319109059276,375.1224152507457,363.7397347704687,356.62860923542974
12380,3.438888888888889,16.0,0.0,0.0,0.0,393.1178276758174,386.2621833879786,375.0476735216814,363.6819818136384,356.58171986931814
12390,3.441666666666667,16.0,0.0,0.0,0.0,393.01717919833595,386.17121663698117,374.9729500190555,363.624220918826,356.53480465261464
12400,3.4444444444444446,16.0,0.0,0.0,0.0,392.91658396822265,386.0802907947277,374.89824472768913,363.5664521149112,356.48786364980907
12410,3.4472222222222224,16.0,0.0,0.0,0.0,392.8160419335149,385.98940581841583,374.8235576324607,363.50867543073986,356.4408969252603
12420,3.45,16.0,0.0,0.0,0.0,392.7155530422914,385.89856166531314,374.7488887183051,363.4508908951236,356.39390454319664
12430,3.452777777777778,16.0,0.0,0.0,0.0,392.6151172426722,385.80775829275717,374.67423797021405,363.3930985368402,356.3468865677162
12440,3.4555555555555557,16.0,0.0,0.0,0.0,392.5147344828189,385.7169956581552,374.5996053732353,363.3352983846334,356.29984306278703
12450,3.4583333333333335,16.0,0.0,0.0,0.0,392.4144047109344,385.62627371898424,374.5249909124727,363.27749046721283,356.2527740922478
12460,3.4611111111111112,16.0,0.0,0.0,0.0,392.3141278752634,385.5355924327906,374.4503945730857,363.2196748132541,356.2056797198079
12470,3.463888888888889,16.0,0.0,0.0,0.0,392.2139039240923,385.4449517571901,374.37581634028936,363.1618514513987,356.15856000904785
12480,3.466666666666667,16.0,0.0,0.0,0.0,392.1137328057491,385.35435164986757,374.3012561993539,363.10402041025424,356.1114150234195
12490,3.4694444444444446,16.0,0.0,0.0,0.0,392.01361446860386,385.2637920685769,374.22671413560437,363.04618171839405,356.06424482624675
12500,3.4722222222222223,16.0,0.0,0.0,0.0,391.9135488610684,385.1732729711408,374.15219013442066,362.9883354043575,356.0170494807254
12510,3.475,16.0,0.0,0.0,0.0,391.81353593159673,385.0827943154509,374.07768418123703,362.9304814966497,355.9698290499239
12520,3.477777777777778,16.0,0.0,0.0,0.0,391.71357562868485,384.99235605946706,374.00319626154186,362.87262002374183,355.9225835967833
12530,3.4805555555555556,16.0,0.0,0.0,0.0,391.6136679008709,384.90195816121786,373.92872636087753,362.8147510140709,355.875313184118
12540,3.4833333333333334,16.0,0.0,0.0,0.0,391.51381269673533,384.8116005787999,373.85427446484005,362.75687449603976,355.8280178746158
12550,3.486111111111111,16.0,0.0,0.0,0.0,391.4140099649009,384.72128327037814,373.77984055907876,362.6989904980171,355.7806977308383
12560,3.488888888888889,16.0,0.0,0.0,0.0,391.31425965403275,384.6310061941853,373.7054246292963,362.6410990483376,355.7333528152213
12570,3.4916666666666667,16.0,0.0,0.0,0.0,391.21456171283853,384.5407693085221,373.63102666124814,362.58320017530167,355.68598319007486
12580,3.4944444444444445,16.0,0.0,0.0,0.0,391.11491609006845,384.45057257175677,373.55664664074243,362.52529390717564,355.63858891758406
12590,3.4972222222222222,16.0,0.0,0.0,0.0,391.01532273451534,384.3604159423251,373.48228455363966,362.46738027219163,355.591170059809
12600,3.5,10.0,0.0,0.0,0.0,390.91578159501466,384.27029937873044,373.4079403858526,362.40945929854763,355.5437266786851
12610,3.5027777777777778,10.0,0.0,0.0,0.0,390.81629262044476,384.18022283954315,373.33361412334597,362.35153101440744,355.49625883602386
12620,3.5055555555555555,10.0,0.0,0.0,0.0,390.7168557597267,384.0901862834008,373.259305752136,362.29359544790066,355.4487665935125
12630,3.5083333333333333,10.0,0.0,0.0,0.0,390.6174709618245,384.0001896690078,373.18501525829055,362.23565262712276,355.40125001271497
12640,3.511111111111111,10.0,0.0,0.0,0.0,390.5181381757452,383.91023295513554,373.1107426279285,362.17770258013496,355.3537091550717
12650,3.513888888888889,10.0,0.0,0.0,0.0,390.4188573505389,383.820316100622,373.0364878472198,362.11974533496436,355.30614408190036
12660,3.5166666666666666,10.0,0.0,0.0,0.0,390.3196284352987,383.7304390643716,372.9622509023851,362.0617809196038,355.2585548543958
12670,3.5194444444444444,10.0,0.0,0.0,0.0,390.22045137916103,383.6406018053552,372.8880317796955,362.00380936201196,355.2109415336308
12680,3.522222222222222,10.0,0.0,0.0,0.0,390.1213261313055,383.5508042826098,372.81383046547234,361.94583069011327,355.1633041805558
12690,3.525,10.0,0.0,0.0,0.0,390.02225264095506,383.46104645523866,372.73964694608696,361.887844931798,355.11564285599997
12700,3.5277777777777777,10.0,0.0,0.0,0.0,389.923230857376,383.37132828241084,372.6654812079605,361.8298521149222,355.06795762067077
12710,3.5305555555555554,10.0,0.0,0.0,0.0,389.82426072987806,383.2816497233612,372.5913332375636,361.7718522673076,355.0202485351548
12720,3.533333333333333,10.0,0.0,0.0,0.0,389.72534220781455,383.19201073739043,372.51720302141626,361.71384541674195,354.97251565991775
12730,3.536111111111111,10.0,0.0,0.0,0.0,389.62647524058235,383.10241128386457,372.44309054608755,361.65583159097855,354.92475905530506
12740,3.5388888888888888,10.0,0.0,0.0,0.0,389.527659777622,383.01285132221506,372.3689957981953,361.59781081773656,354.8769787815419
12750,3.5416666666666665,10.0,0.0,0.0,0.0,389.4288957684176,382.9233308119386,372.29491876440596,361.53978312470093,354.82917489873364
12760,3.5444444444444443,10.0,0.0,0.0,0.0,389.3301831624972,382.8338497125971,372.22085943143446,361.48174853952236,354.78134746686624
12770,3.547222222222222,10.0,0.0,0.0,0.0,389.2315219094325,382.74440798381727,372.14681778604387,361.4237070898173,354.7334965458063
12780,3.55,10.0,0.0,0.0,0.0,389.13291195883926,382.6550055852907,372.0727938150451,361.365658803168,354.6856221953017
12790,3.5527777777777776,10.0,0.0,0.0,0.0,389.0343532603771,382.56564247677375,371.99878750529683,361.3076037071225,354.6377244749815
12800,3.5555555555555554,10.0,0.0,0.0,0.0,388.93584576374957,382.4763186180872,371.9247988437052,361.2495418291946,354.5898034443567
12810,3.558333333333333,10.0,0.0,0.0,0.0,388.8373894187044,382.3870339691163,371.8508278172237,361.1914731968638,354.5418591628201
12820,3.561111111111111,10.0,0.0,0.0,0.0,388.7389841750334,382.2977884898106,371.77687441285275,361.1333978375755,354.49389168964706
12830,3.563888888888889,10.0,0.0,0.0,0.0,388.64062998257253,382.20858214018375,371.7029386176396,361.07531577874073,354.4459010839953
12840,3.566666666666667,10.0,0.0,0.0,0.0,388.54232679120196,382.1194148803134,371.62902041867807,361.01722704773636,354.39788740490553
12850,3.5694444444444446,10.0,0.0,0.0,0.0,388.4440745508462,382.03028667034107,371.5551198031085,360.959131671905,354.3498507113017
12860,3.5722222222222224,10.0,0.0,0.0,0.0,388.3458732114741,381.94119747047205,371.4812367581173,360.9010296785552,354.3017910619913
12870,3.575,10.0,0.0,0.0,0.0,388.2477227230989,381.8521472409751,371.4073712709368,360.84292109496096,354.2537085156655
12880,3.577777777777778,10.0,0.0,0.0,0.0,388.14962303577823,381.76313594218266,371.33352332884505,360.7848059483623,354.20560313089965
12890,3.5805555555555557,10.0,0.0,0.0,0.0,388.0515740996143,381.6741635344902,371.25969291916573,360.72668426596493,354.1574749661534
12900,3.5833333333333335,10.0,0.0,0.0,0.0,387.9535758647538,381.58522997835667,371.18588002926776,360.66855607494034,354.1093240797712
12910,3.5861111111111112,10.0,0.0,0.0,0.0,387.85562828138814,381.4963352343039,371.1120846465651,360.61042140242586,354.0611505299824
12920,3.588888888888889,10.0,0.0,0.0,0.0,387.7577312997533,381.4074792629167,371.0383067585166,360.5522802755245,354.01295437490154
12930,3.591666666666667,10.0,0.0,0.0,0.0,387.65988487012993,381.31866202484264,370.9645463526259,360.4941327213051,353.96473567252883
